Depth(X),Depth(Y),Depth_dt(X),Depth_dt(Y),Tension(X),Tension(Y)
42891.50495,-1.84296804,42891.50497,0,42891.50495,2193.193117
42891.50497,-1.84296804,42891.50498,0,42891.50497,2180.917782
42891.50498,-1.84296804,42891.50499,0,42891.50498,2196.26195
42891.50499,-1.84296804,42891.505,0,42891.50499,2192.170172
42891.505,-1.84296804,42891.50501,0,42891.505,2177.848948
42891.50501,-1.84296804,42891.50502,0,42891.50501,2190.124283
42891.50502,-1.84296804,42891.50503,0,42891.50502,2186.032505
42891.50503,-1.84296804,42891.50505,0,42891.50503,2180.917782
42891.50505,-1.84296804,42891.50506,0,42891.50505,2196.26195
42891.50506,-1.84296804,42891.50507,0,42891.50506,2169.665392
42891.50507,-1.84296804,42891.50508,0,42891.50507,2188.078394
42891.50508,-1.84296804,42891.50509,0,42891.50508,2183.986616
42891.50509,-1.84296804,42891.5051,0,42891.50509,2177.848948
42891.5051,-1.84296804,42891.50512,0,42891.5051,2194.216061
42891.50512,-1.84296804,42891.50513,0,42891.50512,2168.642447
42891.50513,-1.84296804,42891.50514,0,42891.50513,2186.032505
42891.50514,-1.84296804,42891.50515,0,42891.50514,2196.26195
42891.50515,-1.84296804,42891.50516,0,42891.50515,2177.848948
42891.50516,-1.84296804,42891.50517,0,42891.50516,2201.376673
42891.50517,-1.84296804,42891.50519,0,42891.50517,2176.826004
42891.50519,-1.84296804,42891.5052,0,42891.50519,2186.032505
42891.5052,-1.84296804,42891.50521,0,42891.5052,2198.307839
42891.50521,-1.84296804,42891.50522,0,42891.50521,2177.848948
42891.50522,-1.84296804,42891.50523,0,42891.50522,2183.986616
42891.50523,-1.84296804,42891.50524,0,42891.50523,2190.124283
42891.50524,-1.84296804,42891.50525,0,42891.50524,2173.75717
42891.50525,-1.84296804,42891.50527,0,42891.50525,2189.101338
42891.50527,-1.84296804,42891.50528,0,42891.50527,2188.078394
42891.50528,-1.84296804,42891.50529,0,42891.50528,2172.734226
42891.50529,-1.84296804,42891.5053,0,42891.50529,2194.216061
42891.5053,-1.84296804,42891.50531,0,42891.5053,2175.803059
42891.50531,-1.84296804,42891.50532,0,42891.50531,2175.803059
42891.50532,-1.84296804,42891.50534,0,42891.50532,2190.124283
42891.50534,-1.84296804,42891.50535,0,42891.50534,2172.734226
42891.50535,-1.84296804,42891.50536,0,42891.50535,2175.803059
42891.50536,-1.84296804,42891.50537,0,42891.50536,2183.986616
42891.50537,-1.84296804,42891.50538,0,42891.50537,2177.848948
42891.50538,-1.84296804,42891.50539,0,42891.50538,2181.940727
42891.50539,-1.84296804,42891.50541,0,42891.50539,2186.032505
42891.50541,-1.84296804,42891.50542,0,42891.50541,2183.986616
42891.50542,-1.84296804,42891.50543,0,42891.50542,2186.032505
42891.50543,-1.84296804,42891.50544,0,42891.50543,2179.894837
42891.50544,-1.84296804,42891.50545,0,42891.50544,2189.101338
42891.50545,-1.84296804,42891.50546,0,42891.50545,2194.216061
42891.50546,-1.84296804,42891.50547,0,42891.50546,2179.894837
42891.50547,-1.84296804,42891.50549,0,42891.50547,2200.353728
42891.50549,-1.84296804,42891.5055,0,42891.50549,2198.307839
42891.5055,-1.84296804,42891.50551,0,42891.5055,2173.75717
42891.50551,-1.84296804,42891.50552,0,42891.50551,2221.835564
42891.50552,-1.84296804,42891.50553,0,42891.50552,2190.124283
42891.50553,-1.84296804,42891.50554,0,42891.50553,2206.491396
42891.50554,-1.84296804,42891.50556,0,42891.50554,2201.376673
42891.50556,-1.84296804,42891.50557,0,42891.50556,2208.537285
42891.50557,-1.84296804,42891.50558,0,42891.50557,2205.468451
42891.50558,-1.84296804,42891.50559,0,42891.50558,2210.583174
42891.50559,-1.84296804,42891.5056,0,42891.50559,2208.537285
42891.5056,-1.84296804,42891.50561,0,42891.5056,2218.76673
42891.50561,-1.84296804,42891.50563,0,42891.50561,2212.629063
42891.50563,-1.84296804,42891.50564,0,42891.50563,2213.652008
42891.50564,-1.84296804,42891.50565,0,42891.50564,2228.996176
42891.50565,-1.84296804,42891.50566,0,42891.50565,2224.904398
42891.50566,-1.84296804,42891.50567,0,42891.50566,2230.01912
42891.50567,-1.84296804,42891.50568,0,42891.50567,2213.652008
42891.50568,-1.84296804,42891.50569,0,42891.50568,2226.950287
42891.50569,-1.84296804,42891.50571,0,42891.50569,2220.81262
42891.50571,-1.84296804,42891.50572,0,42891.50571,2222.858509
42891.50572,-1.84296804,42891.50573,0,42891.50572,2212.629063
42891.50573,-1.84296804,42891.50574,0,42891.50573,2224.904398
42891.50574,-1.84296804,42891.50575,0,42891.50574,2214.674952
42891.50575,-1.84296804,42891.50576,0,42891.50575,2210.583174
42891.50576,-1.84296804,42891.50578,0,42891.50576,2234.110899
42891.50578,-1.84296804,42891.50579,0,42891.50578,2214.674952
42891.50579,-1.84296804,42891.5058,0,42891.50579,2225.927342
42891.5058,-1.84296804,42891.50581,0,42891.5058,2230.01912
42891.50581,-1.84296804,42891.50582,0,42891.50581,2217.743786
42891.50582,-1.84296804,42891.50583,0,42891.50582,2225.927342
42891.50583,-1.84296804,42891.50584,0,42891.50583,2214.674952
42891.50584,-1.84296804,42891.50586,0,42891.50584,2222.858509
42891.50586,-1.84296804,42891.50587,0,42891.50586,2212.629063
42891.50587,-1.84296804,42891.50588,0,42891.50587,2225.927342
42891.50588,-1.84296804,42891.50589,0,42891.50588,2221.835564
42891.50589,-1.84296804,42891.5059,0,42891.50589,2209.560229
42891.5059,-1.84296804,42891.50591,0,42891.5059,2228.996176
42891.50591,-1.84296804,42891.50593,0,42891.50591,2205.468451
42891.50593,-1.84296804,42891.50594,0,42891.50593,2210.583174
42891.50594,-1.84296804,42891.50595,0,42891.50594,2209.560229
42891.50595,-1.84296804,42891.50596,0,42891.50595,2200.353728
42891.50596,-1.84296804,42891.50597,0,42891.50596,2218.76673
42891.50597,-1.84296804,42891.50598,0,42891.50597,2205.468451
42891.50598,-1.84296804,42891.506,0,42891.50598,2213.652008
42891.506,-1.84296804,42891.50601,0,42891.506,2205.468451
42891.50601,-1.84296804,42891.50602,0,42891.50601,2197.284895
42891.50602,-1.84296804,42891.50603,0,42891.50602,2202.399618
42891.50603,-1.84296804,42891.50604,0,42891.50603,2208.537285
42891.50604,-1.84296804,42891.50605,0,42891.50604,2214.674952
42891.50605,-1.84296804,42891.50606,0,42891.50605,2204.445507
42891.50606,-1.84296804,42891.50608,0,42891.50606,2206.491396
42891.50608,-1.84296804,42891.50609,0,42891.50608,2208.537285
42891.50609,-1.84296804,42891.5061,0,42891.50609,2218.76673
42891.5061,-1.84296804,42891.50611,0,42891.5061,2213.652008
42891.50611,-1.84296804,42891.50612,0,42891.50611,2208.537285
42891.50612,-1.84296804,42891.50613,0,42891.50612,2213.652008
42891.50613,-1.84296804,42891.50615,0,42891.50613,2217.743786
42891.50615,-1.84296804,42891.50616,0,42891.50615,2234.110899
42891.50616,-1.84296804,42891.50617,0,42891.50616,2206.491396
42891.50617,-1.84296804,42891.50618,0,42891.50617,2217.743786
42891.50618,-1.84296804,42891.50619,0,42891.50618,2213.652008
42891.50619,-1.84296804,42891.5062,0,42891.50619,2214.674952
42891.5062,-1.84296804,42891.50622,0,42891.5062,2202.399618
42891.50622,-1.84296804,42891.50623,0,42891.50622,2225.927342
42891.50623,-1.84296804,42891.50624,0,42891.50623,2209.560229
42891.50624,-1.84296804,42891.50625,0,42891.50624,2230.01912
42891.50625,-1.84296804,42891.50626,0,42891.50625,2208.537285
42891.50626,-1.84296804,42891.50627,0,42891.50626,2217.743786
42891.50627,-1.84296804,42891.50628,0,42891.50627,2208.537285
42891.50628,-1.84296804,42891.5063,0,42891.50628,2225.927342
42891.5063,-1.84296804,42891.50631,0,42891.5063,2217.743786
42891.50631,-1.84296804,42891.50632,0,42891.50631,2224.904398
42891.50632,-1.84296804,42891.50633,0,42891.50632,2214.674952
42891.50633,-1.84296804,42891.50634,0,42891.50633,2214.674952
42891.50634,-1.84296804,42891.50635,0,42891.50634,2196.26195
42891.50635,-1.84296804,42891.50637,0,42891.50635,2201.376673
42891.50637,-1.84296804,42891.50638,0,42891.50637,2193.193117
42891.50638,-1.84296804,42891.50639,0,42891.50638,2213.652008
42891.50639,-1.84296804,42891.5064,0,42891.50639,2196.26195
42891.5064,-1.84296804,42891.50641,0,42891.5064,2198.307839
42891.50641,-1.84296804,42891.50642,0,42891.50641,2186.032505
42891.50642,-1.84296804,42891.50644,0,42891.50642,2192.170172
42891.50644,-1.84296804,42891.50645,0,42891.50644,2197.284895
42891.50645,-1.84296804,42891.50646,0,42891.50645,2213.652008
42891.50646,-1.84296804,42891.50647,0,42891.50646,2192.170172
42891.50647,-1.84296804,42891.50648,0,42891.50647,2218.76673
42891.50648,-1.84296804,42891.50649,0,42891.50648,2198.307839
42891.50649,-1.84296804,42891.5065,0,42891.50649,2222.858509
42891.5065,-1.84296804,42891.50652,0,42891.5065,2164.550669
42891.50652,-1.84296804,42891.50653,0,42891.50652,2201.376673
42891.50653,-1.84296804,42891.50654,0,42891.50653,2179.894837
42891.50654,-1.84296804,42891.50655,0,42891.50654,2210.583174
42891.50655,-1.84296804,42891.50656,0,42891.50655,2185.00956
42891.50656,-1.84296804,42891.50657,0,42891.50656,2206.491396
42891.50657,-1.84296804,42891.50659,0,42891.50657,2189.101338
42891.50659,-1.84296804,42891.5066,0,42891.50659,2196.26195
42891.5066,-1.84296804,42891.50661,0,42891.5066,2197.284895
42891.50661,-1.84296804,42891.50662,0,42891.50661,2183.986616
42891.50662,-1.84296804,42891.50663,0,42891.50662,2183.986616
42891.50663,-1.84296804,42891.50664,0,42891.50663,2188.078394
42891.50664,-1.84296804,42891.50666,0,42891.50664,2186.032505
42891.50666,-1.84296804,42891.50667,0,42891.50666,2202.399618
42891.50667,-1.84296804,42891.50668,0,42891.50667,2196.26195
42891.50668,-1.84296804,42891.50669,0,42891.50668,2196.26195
42891.50669,-1.84296804,42891.5067,0,42891.50669,2194.216061
42891.5067,-1.84296804,42891.50671,0,42891.5067,2200.353728
42891.50671,-1.84296804,42891.50672,0,42891.50671,2201.376673
42891.50672,-1.84296804,42891.50674,0,42891.50672,2193.193117
42891.50674,-1.84296804,42891.50675,0,42891.50674,2201.376673
42891.50675,-1.84296804,42891.50676,0,42891.50675,2200.353728
42891.50676,-1.84296804,42891.50677,0,42891.50676,2194.216061
42891.50677,-1.84296804,42891.50678,0,42891.50677,2206.491396
42891.50678,-1.84296804,42891.50679,0,42891.50678,2198.307839
42891.50679,-1.84296804,42891.50681,0,42891.50679,2200.353728
42891.50681,-1.84296804,42891.50682,0,42891.50681,2198.307839
42891.50682,-1.84296804,42891.50683,0,42891.50682,2196.26195
42891.50683,-1.84296804,42891.50684,0,42891.50683,2210.583174
42891.50684,-1.84296804,42891.50685,0,42891.50684,2202.399618
42891.50685,-1.84296804,42891.50686,0,42891.50685,2205.468451
42891.50686,-1.84296804,42891.50688,0,42891.50686,2200.353728
42891.50688,-1.84296804,42891.50689,0,42891.50688,2205.468451
42891.50689,-1.84296804,42891.5069,0,42891.50689,2209.560229
42891.5069,-1.84296804,42891.50691,0,42891.5069,2209.560229
42891.50691,-1.84296804,42891.50692,0,42891.50691,2205.468451
42891.50692,-1.84296804,42891.50693,0,42891.50692,2198.307839
42891.50693,-1.84296804,42891.50694,0,42891.50693,2221.835564
42891.50694,-1.84296804,42891.50696,0,42891.50694,2198.307839
42891.50696,-1.84296804,42891.50697,0,42891.50696,2208.537285
42891.50697,-1.84296804,42891.50698,0,42891.50697,2214.674952
42891.50698,-1.84296804,42891.50699,0,42891.50698,2205.468451
42891.50699,-1.84296804,42891.507,0,42891.50699,2214.674952
42891.507,-1.84296804,42891.50701,0,42891.507,2202.399618
42891.50701,-1.84296804,42891.50703,0,42891.50701,2220.81262
42891.50703,-1.84296804,42891.50704,0,42891.50703,2202.399618
42891.50704,-1.84296804,42891.50705,0,42891.50704,2222.858509
42891.50705,-1.84296804,42891.50706,0,42891.50705,2206.491396
42891.50706,-1.84296804,42891.50707,0,42891.50706,2204.445507
42891.50707,-1.84296804,42891.50708,0,42891.50707,2206.491396
42891.50708,-1.84296804,42891.50709,0,42891.50708,2209.560229
42891.50709,-1.84296804,42891.50711,0,42891.50709,2200.353728
42891.50711,-1.84296804,42891.50712,0,42891.50711,2200.353728
42891.50712,-1.84296804,42891.50713,0,42891.50712,2216.720841
42891.50713,-1.84296804,42891.50714,0,42891.50713,2192.170172
42891.50714,-1.84296804,42891.50715,0,42891.50714,2206.491396
42891.50715,-1.84296804,42891.50716,0,42891.50715,2213.652008
42891.50716,-1.84296804,42891.50718,0,42891.50716,2206.491396
42891.50718,-1.84296804,42891.50719,0,42891.50718,2213.652008
42891.50719,-1.84296804,42891.5072,0,42891.50719,2197.284895
42891.5072,-1.84296804,42891.50721,0,42891.5072,2206.491396
42891.50721,-1.84296804,42891.50722,0,42891.50721,2197.284895
42891.50722,-1.84296804,42891.50723,0,42891.50722,2200.353728
42891.50723,-1.84296804,42891.50725,0,42891.50723,2212.629063
42891.50725,-1.84296804,42891.50726,0,42891.50725,2200.353728
42891.50726,-1.84296804,42891.50727,0,42891.50726,2220.81262
42891.50727,-1.84296804,42891.50728,0,42891.50727,2202.399618
42891.50728,-1.84296804,42891.50729,0,42891.50728,2216.720841
42891.50729,-1.84296804,42891.5073,0,42891.50729,2210.583174
42891.5073,-1.84296804,42891.50731,0,42891.5073,2213.652008
42891.50731,-1.84296804,42891.50733,0,42891.50731,2217.743786
42891.50733,-1.84296804,42891.50734,0,42891.50733,2205.468451
42891.50734,-1.84296804,42891.50735,0,42891.50734,2222.858509
42891.50735,-1.84296804,42891.50736,0,42891.50735,2190.124283
42891.50736,-1.84296804,42891.50737,0,42891.50736,2214.674952
42891.50737,-1.84296804,42891.50738,0,42891.50737,2197.284895
42891.50738,-1.84296804,42891.5074,0,42891.50738,2192.170172
42891.5074,-1.84296804,42891.50741,0,42891.5074,2205.468451
42891.50741,-1.84296804,42891.50742,0,42891.50741,2188.078394
42891.50742,-1.84296804,42891.50743,0,42891.50742,2197.284895
42891.50743,-1.84296804,42891.50744,0,42891.50743,2202.399618
42891.50744,-1.84296804,42891.50745,0,42891.50744,2188.078394
42891.50745,-1.84296804,42891.50747,0,42891.50745,2205.468451
42891.50747,-1.84296804,42891.50748,0,42891.50747,2192.170172
42891.50748,-1.84296804,42891.50749,0,42891.50748,2204.445507
42891.50749,-1.84296804,42891.5075,0,42891.50749,2185.00956
42891.5075,-1.84296804,42891.50751,0,42891.5075,2214.674952
42891.50751,-1.84296804,42891.50752,0,42891.50751,2189.101338
42891.50752,-1.84296804,42891.50753,0,42891.50752,2204.445507
42891.50753,-1.84296804,42891.50755,0,42891.50753,2201.376673
42891.50755,-1.84296804,42891.50756,0,42891.50755,2193.193117
42891.50756,-1.84296804,42891.50757,0,42891.50756,2197.284895
42891.50757,-1.84296804,42891.50758,0,42891.50757,2173.75717
42891.50758,-1.84296804,42891.50759,0,42891.50758,2197.284895
42891.50759,-1.84296804,42891.5076,0,42891.50759,2175.803059
42891.5076,-1.84296804,42891.50762,0,42891.5076,2194.216061
42891.50762,-1.84296804,42891.50763,0,42891.50762,2194.216061
42891.50763,-1.84296804,42891.50764,0,42891.50763,2192.170172
42891.50764,-1.84296804,42891.50765,0,42891.50764,2183.986616
42891.50765,-1.84296804,42891.50766,0,42891.50765,2196.26195
42891.50766,-1.84296804,42891.50767,0,42891.50766,2176.826004
42891.50767,-1.84296804,42891.50769,0,42891.50767,2197.284895
42891.50769,-1.84296804,42891.5077,0,42891.50769,2201.376673
42891.5077,-1.84296804,42891.50771,0,42891.5077,2189.101338
42891.50771,-1.84296804,42891.50772,0,42891.50771,2188.078394
42891.50772,-1.84296804,42891.50773,0,42891.50772,2185.00956
42891.50773,-1.84296804,42891.50774,0,42891.50773,2185.00956
42891.50774,-1.84296804,42891.50775,0,42891.50774,2177.848948
42891.50775,-1.84296804,42891.50777,0,42891.50775,2192.170172
42891.50777,-1.84296804,42891.50778,0,42891.50777,2173.75717
42891.50778,-1.84296804,42891.50779,0,42891.50778,2198.307839
42891.50779,-1.84296804,42891.5078,0,42891.50779,2179.894837
42891.5078,-1.84296804,42891.50781,0,42891.5078,2209.560229
42891.50781,-1.84296804,42891.50782,0,42891.50781,2151.25239
42891.50782,-1.84296804,42891.50784,0,42891.50782,2180.917782
42891.50784,-1.84296804,42891.50785,0,42891.50784,2161.481836
42891.50785,-1.84296804,42891.50786,0,42891.50785,2204.445507
42891.50786,-1.84296804,42891.50787,0,42891.50786,2189.101338
42891.50787,-1.84296804,42891.50788,0,42891.50787,2198.307839
42891.50788,-1.84296804,42891.50789,0,42891.50788,2201.376673
42891.50789,-1.84296804,42891.50791,0,42891.50789,2196.26195
42891.50791,-1.84296804,42891.50792,0,42891.50791,2192.170172
42891.50792,-1.84296804,42891.50793,0,42891.50792,2194.216061
42891.50793,-1.84296804,42891.50794,0,42891.50793,2176.826004
42891.50794,-1.84296804,42891.50795,0,42891.50794,2198.307839
42891.50795,-1.84296804,42891.50796,0,42891.50795,2161.481836
42891.50796,-1.84296804,42891.50797,0,42891.50796,2209.560229
42891.50797,-1.84296804,42891.50799,0.00976838,42891.50797,2179.894837
42891.50799,-1.833199658,42891.508,0.032561288,42891.50799,1782.992352
42891.508,-1.800638385,42891.50801,0.091171542,42891.508,1211.166348
42891.50801,-1.709466821,42891.50802,0.169318699,42891.50801,1184.56979
42891.50802,-1.540148203,42891.50803,0.198623717,42891.50802,1178.432122
42891.50803,-1.341524439,42891.50804,0.185599211,42891.50803,1221.395793
42891.50804,-1.155925184,42891.50806,0.14001354,42891.50804,1226.510516
42891.50806,-1.015911711,42891.50807,0.136757313,42891.50806,1243.900574
42891.50807,-0.879154365,42891.50808,0.179086958,42891.50807,1277.657744
42891.50808,-0.700067365,42891.50809,0.267002501,42891.50808,1247.992352
42891.50809,-0.433064928,42891.5081,0.234441108,42891.50809,1305.277247
42891.5081,-0.198623764,42891.50811,0.237697235,42891.5081,1280.726577
42891.50811,0.039073527,42891.50813,0.234441276,42891.50811,1288.910134
42891.50813,0.273514691,42891.50814,0.253977867,42891.50813,1283.795411
42891.50814,0.527492619,42891.50815,0.289795466,42891.50814,1266.405354
42891.50815,0.817287947,42891.50816,0.267002373,42891.50815,1284.818356
42891.50816,1.084290384,42891.50817,0.068378657,42891.50816,1322.667304
42891.50817,1.152669057,42891.50818,0.039073537,42891.50817,1306.300191
42891.50818,1.191742584,42891.50819,0.039073518,42891.50818,1305.277247
42891.50819,1.230816111,42891.50821,0.042329645,42891.50819,1283.795411
42891.50821,1.273145766,42891.50822,0.029305159,42891.50821,1312.437859
42891.50822,1.302450912,42891.50823,0.019536759,42891.50822,1275.611855
42891.50823,1.321987675,42891.50824,0.019536773,42891.50823,1289.933078
42891.50824,1.341524439,42891.50825,0.042329645,42891.50824,1280.726577
42891.50825,1.383854093,42891.50826,0.146525693,42891.50825,1243.900574
42891.50826,1.530379821,42891.50828,0.205136067,42891.50826,1259.244742
42891.50828,1.73551584,42891.50829,0.263746247,42891.50828,1285.8413
42891.50829,1.999262149,42891.5083,0.296307512,42891.50829,1275.611855
42891.5083,2.295569732,42891.50831,0.30607611,42891.5083,1270.497132
42891.50831,2.601645696,42891.50832,0.338637156,42891.50831,1289.933078
42891.50832,2.940282933,42891.50833,0.393991589,42891.50832,1310.391969
42891.50833,3.334274333,42891.50834,0.387479054,42891.50833,1267.428298
42891.50834,3.72175348,42891.50836,0.410271939,42891.50834,1234.694073
42891.50836,4.132025517,42891.50837,0.407016007,42891.50836,1268.451243
42891.50837,4.539041427,42891.50838,0.416784192,42891.50837,1235.717017
42891.50838,4.955825718,42891.50839,0.410271939,42891.50838,1246.969407
42891.50839,5.366097755,42891.5084,0.400503846,42891.50839,1271.520076
42891.5084,5.766601411,42891.50841,0.413528066,42891.5084,1267.428298
42891.50841,6.180129575,42891.50843,0.429809006,42891.50841,1241.854685
42891.50843,6.609938376,42891.50844,0.433064825,42891.50843,1218.32696
42891.50844,7.043003304,42891.50845,0.45585771,42891.50844,1270.497132
42891.50845,7.498861123,42891.50846,0.446089544,42891.50845,1279.703633
42891.50846,7.94495056,42891.50847,0.433064825,42891.50846,1294.024857
42891.50847,8.378015488,42891.50848,0.511211983,42891.50847,1262.313576
42891.50848,8.889227471,42891.5085,0.537261129,42891.50848,1255.152964
42891.5085,9.426488472,42891.50851,0.556797632,42891.5085,1258.221797
42891.50851,9.983286237,42891.50852,0.566566417,42891.50851,1283.795411
42891.50852,10.54985238,42891.50853,0.569822138,42891.50852,1246.969407
42891.50853,11.11967466,42891.50854,0.573078264,42891.50853,1251.061185
42891.50854,11.69275306,42891.50855,0.566566417,42891.50854,1254.130019
42891.50855,12.2593192,42891.50856,0.566566011,42891.50855,1266.405354
42891.50856,12.82588535,42891.50858,0.560053758,42891.50856,1238.785851
42891.50858,13.38593924,42891.50859,0.442833415,42891.50858,1332.89675
42891.50859,13.82877255,42891.5086,0.426552572,42891.50859,1250.038241
42891.5086,14.25532523,42891.50861,0.436320951,42891.5086,1153.881453
42891.50861,14.69164628,42891.50862,0.439577392,42891.50861,1090.458891
42891.50862,15.13122346,42891.50863,0.426552572,42891.50862,1095.573614
42891.50863,15.55777614,42891.50865,0.442833521,42891.50863,1079.206501
42891.50865,16.00060945,42891.50866,0.449345457,42891.50865,1080.229446
42891.50866,16.44995501,42891.50867,0.511211861,42891.50866,1086.367113
42891.50867,16.961167,42891.50868,0.560054025,42891.50867,1131.376673
42891.50868,17.52122089,42891.50869,0.540516999,42891.50868,1082.275335
42891.50869,18.06173802,42891.5087,0.534004746,42891.50869,1061.816444
42891.5087,18.59574289,42891.50872,0.540517386,42891.5087,1049.541109
42891.50872,19.13626002,42891.50873,0.534004746,42891.50872,1052.609943
42891.50873,19.67026489,42891.50874,0.520980613,42891.50873,1070
42891.50874,20.19124526,42891.50875,0.547029252,42891.50874,1050.564054
42891.50875,20.73827464,42891.50876,0.592615023,42891.50875,1066.931166
42891.50876,21.3308898,42891.50877,0.61866433,42891.50876,1065.908222
42891.50877,21.94955399,42891.50878,0.6512253,42891.50877,1057.724665
42891.50878,22.60077944,42891.5088,0.664249806,42891.50878,1066.931166
42891.5088,23.26502941,42891.50881,0.683787055,42891.5088,1072.045889
42891.50881,23.94881614,42891.50882,0.709835578,42891.50881,1072.045889
42891.50882,24.65865188,42891.50883,0.716348343,42891.50882,1054.655832
42891.50883,25.37499988,42891.50884,0.739140716,42891.50883,1072.045889
42891.50884,26.11414078,42891.50885,0.781470361,42891.50884,1068.977055
42891.50885,26.89561132,42891.50887,0.771702349,42891.50885,1098.642447
42891.50887,27.66731349,42891.50888,0.778214234,42891.50887,1072.045889
42891.50888,28.44552791,42891.50889,0.814031626,42891.50888,1087.390057
42891.50889,29.25955973,42891.5089,0.833568981,42891.50889,1090.458891
42891.5089,30.09312831,42891.50891,0.820543879,42891.5089,1090.458891
42891.50891,30.91367238,42891.50892,0.814032208,42891.50891,1112.963671
42891.50892,31.7277042,42891.50894,0.827056132,42891.50892,1094.550669
42891.50894,32.55476053,42891.50895,0.833568385,42891.50894,1090.458891
42891.50895,33.38832912,42891.50896,0.823800398,42891.50895,1090.458891
42891.50896,34.21212932,42891.50897,0.840080838,42891.50896,1084.321224
42891.50897,35.05221016,42891.50898,0.872641903,42891.50897,1088.413002
42891.50898,35.92485227,42891.50899,0.866130063,42891.50898,1086.367113
42891.50899,36.79098212,42891.509,0.888922535,42891.50899,1071.022945
42891.509,37.67990487,42891.50902,0.9214838,42891.509,1094.550669
42891.50902,38.60138889,42891.50903,0.905203815,42891.50902,1086.367113
42891.50903,39.50659227,42891.50904,0.918227674,42891.50903,1094.550669
42891.50904,40.42482017,42891.50905,0.911716073,42891.50904,1104.780115
42891.50905,41.3365358,42891.50906,0.905203168,42891.50905,1060.793499
42891.50906,42.24173919,42891.50907,0.9214838,42891.50906,1071.022945
42891.50907,43.16322321,42891.50909,0.905203599,42891.50907,1078.183556
42891.50909,44.06842659,42891.5091,0.9214838,42891.50909,1104.780115
42891.5091,44.98991061,42891.50911,0.914971547,42891.5091,1108.871893
42891.50911,45.90488238,42891.50912,0.905203815,42891.50911,1083.298279
42891.50912,46.81008576,42891.50913,0.901947041,42891.50912,1086.367113
42891.50913,47.71203302,42891.50914,0.833568981,42891.50913,1125.239006
42891.50914,48.5456016,42891.50916,0.761933602,42891.50914,1124.216061
42891.50916,49.30753538,42891.50917,0.833568385,42891.50916,1075.114723
42891.50917,50.14110397,42891.50918,0.859617807,42891.50917,1096.596558
42891.50918,51.00072157,42891.50919,0.827056132,42891.50918,1110.917782
42891.50919,51.8277779,42891.5092,0.817287752,42891.50919,1112.963671
42891.5092,52.64506584,42891.50921,0.853105754,42891.5092,1099.665392
42891.50921,53.49817119,42891.50922,0.862873523,42891.50921,1102.734226
42891.50922,54.36104492,42891.50924,0.872642527,42891.50922,1075.114723
42891.50924,55.23368703,42891.50925,0.888922535,42891.50924,1110.917782
42891.50925,56.12260978,42891.50926,0.882410282,42891.50925,1133.422562
42891.50926,57.00502027,42891.50927,0.879154575,42891.50926,1099.665392
42891.50927,57.88417463,42891.50928,0.895434788,42891.50927,1084.321224
42891.50928,58.77960964,42891.50929,0.875898029,42891.50928,1103.75717
42891.50929,59.65550787,42891.50931,0.888923171,42891.50929,1104.780115
42891.50931,60.54443062,42891.50932,0.93125218,42891.50931,1110.917782
42891.50932,61.47568302,42891.50933,0.921484459,42891.50932,1103.75717
42891.50933,62.39716704,42891.50934,0.957301192,42891.50933,1096.596558
42891.50934,63.35446846,42891.50935,0.960557318,42891.50934,1111.940727
42891.50935,64.31502601,42891.50936,0.97032616,42891.50935,1098.642447
42891.50936,65.28535194,42891.50938,0.970325698,42891.50936,1086.367113
42891.50938,66.25567787,42891.50939,1.019167595,42891.50938,1083.298279
42891.50939,67.27484571,42891.5094,1.012656067,42891.50939,1084.321224
42891.5094,68.28750129,42891.50941,1.032192101,42891.5094,1132.399618
42891.50941,69.31969364,42891.50942,1.022424453,42891.50941,1066.931166
42891.50942,70.3421176,42891.50943,1.025679848,42891.50942,1104.780115
42891.50943,71.3677977,42891.50944,1.028935975,42891.50943,1096.596558
42891.50944,72.39673392,42891.50946,1.019168324,42891.50944,1100.688337
42891.50946,73.41590175,42891.50947,1.035448228,42891.50946,1074.091778
42891.50947,74.45135023,42891.50948,1.015911469,42891.50947,1080.229446
42891.50948,75.46726194,42891.50949,1.035448722,42891.50948,1088.413002
42891.50949,76.50271041,42891.5095,1.019167595,42891.50949,1112.963671
42891.5095,77.52187825,42891.50951,1.022423722,42891.5095,1091.481836
42891.50951,78.54430222,42891.50953,1.03219284,42891.50951,1079.206501
42891.50953,79.57649457,42891.50954,1.012655342,42891.50953,1084.321224
42891.50954,80.58915015,42891.50955,1.035448968,42891.50954,1091.481836
42891.50955,81.62459862,42891.50956,1.012655342,42891.50955,1087.390057
42891.50956,82.63725421,42891.50957,1.032192101,42891.50956,1116.032505
42891.50957,83.66944655,42891.50958,1.022424209,42891.50957,1103.75717
42891.50958,84.69187052,42891.50959,1.025679848,42891.50958,1082.275335
42891.50959,85.71755061,42891.50961,1.025679848,42891.50959,1102.734226
42891.50961,86.74323071,42891.50962,1.015912195,42891.50961,1076.137667
42891.50962,87.75914242,42891.50963,1.035448228,42891.50962,1086.367113
42891.50963,88.79459089,42891.50964,1.015912195,42891.50963,1098.642447
42891.50964,89.8105026,42891.50965,1.028935975,42891.50964,1095.573614
42891.50965,90.83943882,42891.50966,1.025679848,42891.50965,1103.75717
42891.50966,91.86511892,42891.50968,1.019168081,42891.50966,1104.780115
42891.50968,92.88428675,42891.50969,1.032192101,42891.50968,1120.124283
