Depth(X),Depth(Y),Depth_dt(X),Depth_dt(Y),Tension(X),Tension(Y)
42908.17517,20.19681498,42908.17519,0,42908.17517,-11.56642757
42908.17519,20.19681498,42908.1752,-1.124996101,42908.17519,-12.83150558
42908.1752,20.17806504,42908.17521,-1.687495358,42908.1752,-12.47005472
42908.17521,20.14994013,42908.17522,0,42908.17521,-12.10860386
42908.17522,20.14994013,42908.17523,0,42908.17522,-10.12062412
42908.17523,20.14994013,42908.17524,0,42908.17523,-13.19295644
42908.17524,20.14994013,42908.17525,0,42908.17524,-11.56642757
42908.17525,20.14994013,42908.17527,0,42908.17525,-12.47005472
42908.17527,20.14994013,42908.17528,0,42908.17527,-12.83150558
42908.17528,20.14994013,42908.17529,0,42908.17528,-12.28932929
42908.17529,20.14994013,42908.1753,0,42908.17529,-11.56642757
42908.1753,20.14994013,42908.17531,0,42908.1753,-11.747153
42908.17531,20.14994013,42908.17532,0,42908.17531,-13.73513274
42908.17532,20.14994013,42908.17534,0,42908.17532,-11.56642757
42908.17534,20.14994013,42908.17535,0,42908.17534,-11.747153
42908.17535,20.14994013,42908.17536,0,42908.17535,-12.83150558
42908.17536,20.14994013,42908.17537,0,42908.17536,-12.10860386
42908.17537,20.14994013,42908.17538,0,42908.17537,-12.47005472
42908.17538,20.14994013,42908.17539,0,42908.17538,-13.01223101
42908.17539,20.14994013,42908.17541,0,42908.17539,-12.10860386
42908.17541,20.14994013,42908.17542,0,42908.17541,-13.01223101
42908.17542,20.14994013,42908.17543,0,42908.17542,-13.01223101
42908.17543,20.14994013,42908.17544,0,42908.17543,-10.84352584
42908.17544,20.14994013,42908.17545,0,42908.17544,-12.83150558
42908.17545,20.14994013,42908.17546,0,42908.17545,-12.10860386
42908.17546,20.14994013,42908.17547,0,42908.17546,-11.747153
42908.17547,20.14994013,42908.17549,0,42908.17547,-12.28932929
42908.17549,20.14994013,42908.1755,0,42908.17549,-12.47005472
42908.1755,20.14994013,42908.17551,0,42908.1755,-12.10860386
42908.17551,20.14994013,42908.17552,0,42908.17551,-11.56642757
42908.17552,20.14994013,42908.17553,0,42908.17552,-10.84352584
42908.17553,20.14994013,42908.17554,0,42908.17553,-11.56642757
42908.17554,20.14994013,42908.17556,0,42908.17554,-12.47005472
42908.17556,20.14994013,42908.17557,0,42908.17556,-12.28932929
42908.17557,20.14994013,42908.17558,0,42908.17557,-12.10860386
42908.17558,20.14994013,42908.17559,0,42908.17558,-12.28932929
42908.17559,20.14994013,42908.1756,0,42908.17559,-11.56642757
42908.1756,20.14994013,42908.17561,0,42908.1756,-12.28932929
42908.17561,20.14994013,42908.17563,0,42908.17561,-9.397722398
42908.17563,20.14994013,42908.17564,0,42908.17563,-14.63875989
42908.17564,20.14994013,42908.17565,0,42908.17564,-12.47005472
42908.17565,20.14994013,42908.17566,0,42908.17565,-11.38570214
42908.17566,20.14994013,42908.17567,0,42908.17566,-12.10860386
42908.17567,20.14994013,42908.17568,0,42908.17567,-13.01223101
42908.17568,20.14994013,42908.17569,0,42908.17568,-12.47005472
42908.17569,20.14994013,42908.17571,0,42908.17569,-11.747153
42908.17571,20.14994013,42908.17572,0,42908.17571,-11.38570214
42908.17572,20.14994013,42908.17573,0,42908.17572,-11.747153
42908.17573,20.14994013,42908.17574,0,42908.17573,-12.10860386
42908.17574,20.14994013,42908.17575,0,42908.17574,-12.28932929
42908.17575,20.14994013,42908.17576,0,42908.17575,-13.01223101
42908.17576,20.14994013,42908.17578,0,42908.17576,-12.10860386
42908.17578,20.14994013,42908.17579,0,42908.17578,-12.28932929
42908.17579,20.14994013,42908.1758,0,42908.17579,-10.12062412
42908.1758,20.14994013,42908.17581,0,42908.1758,-12.28932929
42908.17581,20.14994013,42908.17582,0,42908.17581,-12.47005472
42908.17582,20.14994013,42908.17583,0,42908.17582,-13.01223101
42908.17583,20.14994013,42908.17584,0,42908.17583,-12.10860386
42908.17584,20.14994013,42908.17586,0,42908.17584,-12.28932929
42908.17586,20.14994013,42908.17587,0,42908.17586,-10.84352584
42908.17587,20.14994013,42908.17588,0,42908.17587,-10.66280041
42908.17588,20.14994013,42908.17589,0,42908.17588,-12.10860386
42908.17589,20.14994013,42908.1759,0,42908.17589,-12.83150558
42908.1759,20.14994013,42908.17591,0,42908.1759,-12.28932929
42908.17591,20.14994013,42908.17593,0,42908.17591,-12.47005472
42908.17593,20.14994013,42908.17594,0,42908.17593,-12.83150558
42908.17594,20.14994013,42908.17595,0,42908.17594,-11.747153
42908.17595,20.14994013,42908.17596,0,42908.17595,-11.38570214
42908.17596,20.14994013,42908.17597,0,42908.17596,-12.10860386
42908.17597,20.14994013,42908.17598,0,42908.17597,-12.28932929
42908.17598,20.14994013,42908.176,0,42908.17598,-12.47005472
42908.176,20.14994013,42908.17601,0,42908.176,-11.747153
42908.17601,20.14994013,42908.17602,0,42908.17601,-13.19295644
42908.17602,20.14994013,42908.17603,0,42908.17602,-12.83150558
42908.17603,20.14994013,42908.17604,0,42908.17603,-11.38570214
42908.17604,20.14994013,42908.17605,0,42908.17604,-12.28932929
42908.17605,20.14994013,42908.17606,0,42908.17605,-13.01223101
42908.17606,20.14994013,42908.17608,0,42908.17606,-13.73513274
42908.17608,20.14994013,42908.17609,0,42908.17608,-12.28932929
42908.17609,20.14994013,42908.1761,0,42908.17609,-12.10860386
42908.1761,20.14994013,42908.17611,0,42908.1761,-11.747153
42908.17611,20.14994013,42908.17612,0,42908.17611,-10.84352584
42908.17612,20.14994013,42908.17613,0,42908.17612,-11.56642757
42908.17613,20.14994013,42908.17615,0,42908.17613,-12.28932929
42908.17615,20.14994013,42908.17616,0,42908.17615,-11.56642757
42908.17616,20.14994013,42908.17617,0,42908.17616,-13.73513274
42908.17617,20.14994013,42908.17618,0,42908.17617,-11.747153
42908.17618,20.14994013,42908.17619,0,42908.17618,-11.747153
42908.17619,20.14994013,42908.1762,0,42908.17619,-13.01223101
42908.1762,20.14994013,42908.17622,0,42908.1762,-11.56642757
42908.17622,20.14994013,42908.17623,0,42908.17622,-13.01223101
42908.17623,20.14994013,42908.17624,0,42908.17623,-11.56642757
42908.17624,20.14994013,42908.17625,0,42908.17624,-11.38570214
42908.17625,20.14994013,42908.17626,0,42908.17625,-11.38570214
42908.17626,20.14994013,42908.17627,0,42908.17626,-11.747153
42908.17627,20.14994013,42908.17628,0,42908.17627,-12.10860386
42908.17628,20.14994013,42908.1763,0,42908.17628,-12.28932929
42908.1763,20.14994013,42908.17631,0,42908.1763,-11.747153
42908.17631,20.14994013,42908.17632,0,42908.17631,-12.10860386
42908.17632,20.14994013,42908.17633,0,42908.17632,-12.47005472
42908.17633,20.14994013,42908.17634,0,42908.17633,-10.84352584
42908.17634,20.14994013,42908.17635,0,42908.17634,-12.10860386
42908.17635,20.14994013,42908.17637,0,42908.17635,-11.747153
42908.17637,20.14994013,42908.17638,0,42908.17637,-10.66280041
42908.17638,20.14994013,42908.17639,0,42908.17638,-12.10860386
42908.17639,20.14994013,42908.1764,0,42908.17639,-11.747153
42908.1764,20.14994013,42908.17641,0,42908.1764,-11.38570214
42908.17641,20.14994013,42908.17642,0,42908.17641,-11.02425127
42908.17642,20.14994013,42908.17644,0,42908.17642,-10.84352584
42908.17644,20.14994013,42908.17645,0,42908.17644,-12.10860386
42908.17645,20.14994013,42908.17646,0,42908.17645,-12.47005472
42908.17646,20.14994013,42908.17647,0,42908.17646,-11.38570214
42908.17647,20.14994013,42908.17648,0,42908.17647,-12.10860386
42908.17648,20.14994013,42908.17649,0,42908.17648,-11.747153
42908.17649,20.14994013,42908.1765,0,42908.17649,-11.56642757
42908.1765,20.14994013,42908.17652,0,42908.1765,-11.56642757
42908.17652,20.14994013,42908.17653,0,42908.17652,-11.747153
42908.17653,20.14994013,42908.17654,0,42908.17653,-10.30134955
42908.17654,20.14994013,42908.17655,0,42908.17654,-11.38570214
42908.17655,20.14994013,42908.17656,0,42908.17655,-12.28932929
42908.17656,20.14994013,42908.17657,0,42908.17656,-11.38570214
42908.17657,20.14994013,42908.17659,0,42908.17657,-11.56642757
42908.17659,20.14994013,42908.1766,0,42908.17659,-11.38570214
42908.1766,20.14994013,42908.17661,0,42908.1766,-12.10860386
42908.17661,20.14994013,42908.17662,0,42908.17661,-10.12062412
42908.17662,20.14994013,42908.17663,0,42908.17662,-11.56642757
42908.17663,20.14994013,42908.17664,0,42908.17663,-10.84352584
42908.17664,20.14994013,42908.17666,0,42908.17664,-10.84352584
42908.17666,20.14994013,42908.17667,0,42908.17666,-11.747153
42908.17667,20.14994013,42908.17668,0,42908.17667,-11.747153
42908.17668,20.14994013,42908.17669,0,42908.17668,-10.84352584
42908.17669,20.14994013,42908.1767,0,42908.17669,-11.38570214
42908.1767,20.14994013,42908.17671,0,42908.1767,-10.66280041
42908.17671,20.14994013,42908.17672,0,42908.17671,-12.47005472
42908.17672,20.14994013,42908.17674,0,42908.17672,-10.66280041
42908.17674,20.14994013,42908.17675,0,42908.17674,-11.02425127
42908.17675,20.14994013,42908.17676,0,42908.17675,-11.02425127
42908.17676,20.14994013,42908.17677,0,42908.17676,-11.02425127
42908.17677,20.14994013,42908.17678,0,42908.17677,-11.02425127
42908.17678,20.14994013,42908.17679,0,42908.17678,-11.02425127
42908.17679,20.14994013,42908.17681,0,42908.17679,-11.02425127
42908.17681,20.14994013,42908.17682,0,42908.17681,-11.38570214
42908.17682,20.14994013,42908.17683,0,42908.17682,-11.02425127
42908.17683,20.14994013,42908.17684,0,42908.17683,-11.56642757
42908.17684,20.14994013,42908.17685,0,42908.17684,-12.10860386
42908.17685,20.14994013,42908.17686,0,42908.17685,-10.66280041
42908.17686,20.14994013,42908.17688,0,42908.17686,-11.747153
42908.17688,20.14994013,42908.17689,0,42908.17688,-11.747153
42908.17689,20.14994013,42908.1769,0,42908.17689,-10.84352584
42908.1769,20.14994013,42908.17691,0,42908.1769,-12.10860386
42908.17691,20.14994013,42908.17692,0,42908.17691,-10.66280041
42908.17692,20.14994013,42908.17693,0,42908.17692,-11.38570214
42908.17693,20.14994013,42908.17694,0,42908.17693,-10.84352584
42908.17694,20.14994013,42908.17696,0,42908.17694,-11.56642757
42908.17696,20.14994013,42908.17697,0,42908.17696,-12.28932929
42908.17697,20.14994013,42908.17698,0,42908.17697,-12.28932929
42908.17698,20.14994013,42908.17699,0,42908.17698,-11.747153
42908.17699,20.14994013,42908.177,0,42908.17699,-12.28932929
42908.177,20.14994013,42908.17701,0,42908.177,-11.38570214
42908.17701,20.14994013,42908.17703,0,42908.17701,-11.747153
42908.17703,20.14994013,42908.17704,0,42908.17703,-12.47005472
42908.17704,20.14994013,42908.17705,0,42908.17704,-11.56642757
42908.17705,20.14994013,42908.17706,0,42908.17705,-12.28932929
42908.17706,20.14994013,42908.17707,0,42908.17706,-11.38570214
42908.17707,20.14994013,42908.17708,0,42908.17707,-11.747153
42908.17708,20.14994013,42908.17709,0,42908.17708,-10.84352584
42908.17709,20.14994013,42908.17711,0,42908.17709,-12.10860386
42908.17711,20.14994013,42908.17712,0,42908.17711,-10.84352584
42908.17712,20.14994013,42908.17713,0,42908.17712,-10.84352584
42908.17713,20.14994013,42908.17714,0,42908.17713,-11.38570214
42908.17714,20.14994013,42908.17715,0,42908.17714,-11.38570214
42908.17715,20.14994013,42908.17716,0,42908.17715,-10.30134955
42908.17716,20.14994013,42908.17718,0,42908.17716,-12.47005472
42908.17718,20.14994013,42908.17719,0,42908.17718,-10.12062412
42908.17719,20.14994013,42908.1772,0,42908.17719,-10.84352584
42908.1772,20.14994013,42908.17721,0,42908.1772,-10.30134955
42908.17721,20.14994013,42908.17722,0,42908.17721,-11.38570214
42908.17722,20.14994013,42908.17723,0,42908.17722,-11.38570214
42908.17723,20.14994013,42908.17725,0,42908.17723,-11.02425127
42908.17725,20.14994013,42908.17726,0,42908.17725,-11.56642757
42908.17726,20.14994013,42908.17727,0,42908.17726,-13.19295644
42908.17727,20.14994013,42908.17728,0,42908.17727,-11.02425127
42908.17728,20.14994013,42908.17729,0,42908.17728,-11.38570214
42908.17729,20.14994013,42908.1773,0,42908.17729,-12.28932929
42908.1773,20.14994013,42908.17731,0,42908.1773,-10.66280041
42908.17731,20.14994013,42908.17733,0,42908.17731,-11.56642757
42908.17733,20.14994013,42908.17734,0,42908.17733,-11.38570214
42908.17734,20.14994013,42908.17735,0,42908.17734,-12.28932929
42908.17735,20.14994013,42908.17736,0,42908.17735,-11.747153
42908.17736,20.14994013,42908.17737,0,42908.17736,-9.216996968
42908.17737,20.14994013,42908.17738,0,42908.17737,-11.38570214
42908.17738,20.14994013,42908.1774,0,42908.17738,-10.66280041
42908.1774,20.14994013,42908.17741,0,42908.1774,-11.747153
42908.17741,20.14994013,42908.17742,0,42908.17741,-12.28932929
42908.17742,20.14994013,42908.17743,0,42908.17742,-9.939898691
42908.17743,20.14994013,42908.17744,0,42908.17743,-10.84352584
42908.17744,20.14994013,42908.17745,0,42908.17744,-9.578447829
42908.17745,20.14994013,42908.17747,0,42908.17745,-9.939898691
42908.17747,20.14994013,42908.17748,0,42908.17747,-11.56642757
42908.17748,20.14994013,42908.17749,0,42908.17748,-10.66280041
42908.17749,20.14994013,42908.1775,0,42908.17749,-11.02425127
42908.1775,20.14994013,42908.17751,0,42908.1775,-11.56642757
42908.17751,20.14994013,42908.17752,0,42908.17751,-11.02425127
42908.17752,20.14994013,42908.17753,0,42908.17752,-9.578447829
42908.17753,20.14994013,42908.17755,0,42908.17753,-11.56642757
42908.17755,20.14994013,42908.17756,0,42908.17755,-10.30134955
42908.17756,20.14994013,42908.17757,0,42908.17756,-10.12062412
42908.17757,20.14994013,42908.17758,0,42908.17757,-10.30134955
42908.17758,20.14994013,42908.17759,0,42908.17758,-10.66280041
42908.17759,20.14994013,42908.1776,0,42908.17759,-9.939898691
42908.1776,20.14994013,42908.17762,0,42908.1776,-10.30134955
42908.17762,20.14994013,42908.17763,0,42908.17762,-11.02425127
42908.17763,20.14994013,42908.17764,0,42908.17763,-10.66280041
42908.17764,20.14994013,42908.17765,0,42908.17764,-10.66280041
42908.17765,20.14994013,42908.17766,0,42908.17765,-10.12062412
42908.17766,20.14994013,42908.17767,0,42908.17766,-10.30134955
42908.17767,20.14994013,42908.17769,0,42908.17767,-10.12062412
42908.17769,20.14994013,42908.1777,0,42908.17769,-11.02425127
42908.1777,20.14994013,42908.17771,0,42908.1777,-10.66280041
42908.17771,20.14994013,42908.17772,0,42908.17771,-10.12062412
42908.17772,20.14994013,42908.17773,0,42908.17772,-11.56642757
42908.17773,20.14994013,42908.17774,0,42908.17773,-9.578447829
42908.17774,20.14994013,42908.17775,0,42908.17774,-11.56642757
42908.17775,20.14994013,42908.17777,0,42908.17775,-9.578447829
42908.17777,20.14994013,42908.17778,0,42908.17777,-10.84352584
42908.17778,20.14994013,42908.17779,0,42908.17778,-10.12062412
42908.17779,20.14994013,42908.1778,0,42908.17779,-10.30134955
42908.1778,20.14994013,42908.17781,0,42908.1778,-9.578447829
42908.17781,20.14994013,42908.17782,0,42908.17781,-11.56642757
42908.17782,20.14994013,42908.17784,0,42908.17782,-11.38570214
42908.17784,20.14994013,42908.17785,0,42908.17784,-13.91585817
42908.17785,20.14994013,42908.17786,0,42908.17785,-13.01223101
42908.17786,20.14994013,42908.17787,0,42908.17786,-12.47005472
42908.17787,20.14994013,42908.17788,0,42908.17787,-13.01223101
42908.17788,20.14994013,42908.17789,0,42908.17788,-12.47005472
42908.17789,20.14994013,42908.17791,0,42908.17789,-12.28932929
42908.17791,20.14994013,42908.17792,0,42908.17791,-12.28932929
42908.17792,20.14994013,42908.17793,0,42908.17792,-12.28932929
42908.17793,20.14994013,42908.17794,0,42908.17793,-12.28932929
42908.17794,20.14994013,42908.17795,0,42908.17794,-12.83150558
42908.17795,20.14994013,42908.17796,0,42908.17795,-13.91585817
42908.17796,20.14994013,42908.17797,0,42908.17796,-12.83150558
42908.17797,20.14994013,42908.17799,0,42908.17797,-12.28932929
42908.17799,20.14994013,42908.178,0,42908.17799,-11.56642757
42908.178,20.14994013,42908.17801,0,42908.178,-12.47005472
42908.17801,20.14994013,42908.17802,0,42908.17801,-11.38570214
42908.17802,20.14994013,42908.17803,0,42908.17802,-12.28932929
42908.17803,20.14994013,42908.17804,0,42908.17803,-13.01223101
42908.17804,20.14994013,42908.17806,0,42908.17804,-12.28932929
42908.17806,20.14994013,42908.17807,0,42908.17806,-11.747153
42908.17807,20.14994013,42908.17808,0,42908.17807,-13.19295644
42908.17808,20.14994013,42908.17809,0,42908.17808,-13.19295644
42908.17809,20.14994013,42908.1781,0,42908.17809,-12.83150558
42908.1781,20.14994013,42908.17811,0,42908.1781,-11.38570214
42908.17811,20.14994013,42908.17813,0,42908.17811,-12.28932929
42908.17813,20.14994013,42908.17814,0,42908.17813,-11.747153
42908.17814,20.14994013,42908.17815,0,42908.17814,-12.10860386
42908.17815,20.14994013,42908.17816,0,42908.17815,-10.84352584
42908.17816,20.14994013,42908.17817,0,42908.17816,-12.83150558
42908.17817,20.14994013,42908.17818,0,42908.17817,-11.747153
42908.17818,20.14994013,42908.17819,0,42908.17818,-11.38570214
42908.17819,20.14994013,42908.17821,0.187499484,42908.17819,-13.19295644
42908.17821,20.15306512,42908.17822,0.18749935,42908.17821,-12.83150558
42908.17822,20.15619011,42908.17823,0,42908.17822,-14.27730903
42908.17823,20.15619011,42908.17824,0.18749935,42908.17823,-15.18093618
42908.17824,20.1593151,42908.17825,0,42908.17824,-16.4460142
42908.17825,20.1593151,42908.17826,0,42908.17825,-15.18093618
42908.17826,20.1593151,42908.17828,0,42908.17826,-17.34964135
42908.17828,20.1593151,42908.17829,0.3749987,42908.17828,-13.91585817
42908.17829,20.16556508,42908.1783,21.74994017,42908.17829,-15.00021075
42908.1783,20.52806391,42908.17831,31.68739017,42908.1783,-13.73513274
42908.17831,21.0561872,42908.17832,38.99986482,42908.17831,-15.00021075
42908.17832,21.7061851,42908.17833,32.99990136,42908.17832,-13.91585817
42908.17833,22.25618333,42908.17834,26.99990642,42908.17833,-14.27730903
42908.17834,22.70618188,42908.17836,24.9374314,42908.17834,-14.27730903
42908.17836,23.12180554,42908.17837,24.56241487,42908.17836,-14.27730903
42908.17837,23.53117921,42908.17838,26.62490772,42908.17837,-13.01223101
42908.17838,23.97492778,42908.17839,24.74993192,42908.17838,-14.45803446
42908.17839,24.38742645,42908.1784,24.18741617,42908.17839,-12.28932929
42908.1784,24.79055015,42908.17841,8.249971405,42908.1784,-11.747153
42908.17841,24.92804971,42908.17843,0,42908.17841,-12.47005472
42908.17843,24.92804971,42908.17844,-25.49991162,42908.17843,-11.747153
42908.17844,24.50305108,42908.17845,-35.81240149,42908.17844,-11.02425127
42908.17845,23.906178,42908.17846,-36.18737457,42908.17845,-12.10860386
42908.17846,23.30305495,42908.17847,-30.56239407,42908.17846,-11.56642757
42908.17847,22.79368159,42908.17848,-16.6874541,42908.17847,-12.47005472
42908.17848,22.51555749,42908.1785,-17.06244086,42908.17848,-12.47005472
42908.1785,22.23118341,42908.17851,-19.87493111,42908.1785,-12.10860386
42908.17851,21.89993448,42908.17852,-12.93746133,42908.17851,-11.38570214
42908.17852,21.68431018,42908.17853,-6.562477254,42908.17852,-11.56642757
42908.17853,21.57493553,42908.17854,-1.124996905,42908.17853,-11.747153
42908.17854,21.55618559,42908.17855,0,42908.17854,-10.84352584
42908.17855,21.55618559,42908.17856,0,42908.17855,-12.28932929
42908.17856,21.55618559,42908.17858,0,42908.17856,-13.19295644
42908.17858,21.55618559,42908.17859,0,42908.17858,-12.83150558
42908.17859,21.55618559,42908.1786,0,42908.17859,-13.01223101
42908.1786,21.55618559,42908.17861,0,42908.1786,-12.47005472
42908.17861,21.55618559,42908.17862,0,42908.17861,-12.28932929
42908.17862,21.55618559,42908.17863,0,42908.17862,-12.47005472
42908.17863,21.55618559,42908.17865,0,42908.17863,-12.10860386
42908.17865,21.55618559,42908.17866,0,42908.17865,-13.19295644
42908.17866,21.55618559,42908.17867,-6.937480916,42908.17866,-11.56642757
42908.17867,21.44056096,42908.17868,-18.18743696,42908.17867,-12.83150558
42908.17868,21.13743694,42908.17869,-18.93743436,42908.17868,-12.10860386
42908.17869,20.82181296,42908.1787,-20.43744378,42908.17869,-12.10860386
42908.1787,20.48118906,42908.17872,-33.93738237,42908.1787,-12.47005472
42908.17872,19.91556588,42908.17873,-36.74987262,42908.17872,-12.10860386
42908.17873,19.30306786,42908.17874,-37.87488678,42908.17873,-10.84352584
42908.17874,18.6718199,42908.17875,-35.43737717,42908.17874,-11.56642757
42908.17875,18.0811968,42908.17876,-36.56239942,42908.17875,-11.38570214
42908.17876,17.47182377,42908.17877,-29.62489732,42908.17876,-12.28932929
42908.17877,16.97807537,42908.17878,-21.93742396,42908.17877,-11.747153
42908.17878,16.61245155,42908.1788,-21.93743965,42908.17878,-13.01223101
42908.1788,16.24682773,42908.17881,-29.81239667,42908.1788,-12.83150558
42908.17881,15.74995433,42908.17882,-31.68739017,42908.17881,-12.28932929
42908.17882,15.22183103,42908.17883,-8.812473658,42908.17882,-12.28932929
42908.17883,15.07495651,42908.17884,-7.312474655,42908.17883,-11.38570214
42908.17884,14.9530819,42908.17885,-20.2499443,42908.17884,-11.38570214
42908.17885,14.61558299,42908.17887,-27.56240447,42908.17885,-13.01223101
42908.17887,14.15620947,42908.17888,-27.18740577,42908.17887,-12.47005472
42908.17888,13.70308594,42908.17889,-6.937480916,42908.17888,-13.91585817
42908.17889,13.58746131,42908.1789,0,42908.17889,-13.19295644
42908.1789,13.58746131,42908.17891,-0.56249805,42908.1789,-15.00021075
42908.17891,13.57808634,42908.17892,-10.49996861,42908.17891,-15.36166161
42908.17892,13.4030869,42908.17894,-13.12495451,42908.17892,-18.07254307
42908.17894,13.18433761,42908.17895,-12.37496596,42908.17894,-16.08456334
42908.17895,12.97808828,42908.17896,-13.68745256,42908.17895,-11.38570214
42908.17896,12.74996401,42908.17897,-13.31245386,42908.17896,-1.445803446
42908.17897,12.52808973,42908.17898,-10.49997112,42908.17897,12.28932929
42908.17898,12.35309029,42908.17899,-4.499984403,42908.17898,36.86798787
42908.17899,12.27809054,42908.179,-2.812490252,42908.17899,75.54323005
42908.179,12.23121569,42908.17902,-7.499977581,42908.179,113.3148451
42908.17902,12.10621609,42908.17903,-9.187470346,42908.17902,133.5560933
42908.17903,11.95309158,42908.17904,-9.937470295,42908.17903,130.3030356
42908.17904,11.78746712,42908.17905,-10.87496231,42908.17904,131.3873881
42908.17905,11.6062177,42908.17906,-11.06246166,42908.17905,131.0259373
42908.17906,11.4218433,42908.17907,-11.24996905,42908.17906,133.013917
42908.17907,11.2343439,42908.17909,-11.06246166,42908.17907,132.1102899
42908.17909,11.0499695,42908.1791,-10.49996361,42908.17909,131.748839
42908.1791,10.87497006,42908.17911,-10.12497215,42908.1791,132.2910153
42908.17911,10.70622061,42908.17912,-3.374988302,42908.17911,132.8331916
42908.17912,10.64997079,42908.17913,0,42908.17912,124.5198218
42908.17913,10.64997079,42908.17914,0,42908.17913,126.5078015
42908.17914,10.64997079,42908.17916,7.124975304,42908.17914,125.7848998
42908.17916,10.76872041,42908.17917,12.93746441,42908.17916,123.7969201
42908.17917,10.98434471,42908.17918,1.687494151,42908.17917,117.2908045
42908.17918,11.01246962,42908.17919,0,42908.17918,121.4474895
42908.17919,11.01246962,42908.1792,0,42908.17919,123.6161946
42908.1792,11.01246962,42908.17921,0,42908.1792,126.6885269
42908.17921,11.01246962,42908.17922,0,42908.17921,127.7728795
42908.17922,11.01246962,42908.17924,0,42908.17922,129.9415847
42908.17924,11.01246962,42908.17925,0,42908.17924,128.8572321
42908.17925,11.01246962,42908.17926,0,42908.17925,127.0499778
42908.17926,11.01246962,42908.17927,0,42908.17926,125.7848998
42908.17927,11.01246962,42908.17928,0,42908.17927,125.7848998
42908.17928,11.01246962,42908.17929,0,42908.17928,123.6161946
42908.17929,11.01246962,42908.17931,0,42908.17929,125.2427235
42908.17931,11.01246962,42908.17932,0,42908.17931,127.7728795
42908.17932,11.01246962,42908.17933,0,42908.17932,129.3994084
42908.17933,11.01246962,42908.17934,0,42908.17933,131.0259373
42908.17934,11.01246962,42908.17935,0,42908.17934,127.7728795
42908.17935,11.01246962,42908.17936,0,42908.17935,123.4354692
42908.17936,11.01246962,42908.17938,0,42908.17936,125.2427235
42908.17938,11.01246962,42908.17939,0,42908.17938,124.3390963
42908.17939,11.01246962,42908.1794,0,42908.17939,126.3270761
42908.1794,11.01246962,42908.17941,0,42908.1794,129.3994084
42908.17941,11.01246962,42908.17942,0,42908.17941,128.1343304
42908.17942,11.01246962,42908.17943,0,42908.17942,130.8452119
42908.17943,11.01246962,42908.17944,0,42908.17943,127.4114287
42908.17944,11.01246962,42908.17946,0,42908.17944,125.0619981
42908.17946,11.01246962,42908.17947,0,42908.17946,126.6885269
42908.17947,11.01246962,42908.17948,0,42908.17947,125.2427235
42908.17948,11.01246962,42908.17949,0,42908.17948,127.4114287
42908.17949,11.01246962,42908.1795,0,42908.17949,127.2307032
42908.1795,11.01246962,42908.17951,0,42908.1795,125.2427235
42908.17951,11.01246962,42908.17953,0,42908.17951,126.3270761
42908.17953,11.01246962,42908.17954,0,42908.17953,125.7848998
42908.17954,11.01246962,42908.17955,0,42908.17954,124.1583709
42908.17955,11.01246962,42908.17956,0,42908.17955,125.7848998
42908.17956,11.01246962,42908.17957,0,42908.17956,124.5198218
42908.17957,11.01246962,42908.17958,0,42908.17957,128.4957813
