Depth(X),Depth(Y),Depth_dt(X),Depth_dt(Y),Tension(X),Tension(Y)
42910.25742,4.128062293,42910.25743,0,42910.25742,0.180725431
42910.25743,4.128062293,42910.25744,0,42910.25743,2.891606892
42910.25744,4.128062293,42910.25745,0,42910.25744,5.060312061
42910.25745,4.128062293,42910.25747,0,42910.25745,3.433783184
42910.25747,4.128062293,42910.25748,0,42910.25747,4.337410338
42910.25748,4.128062293,42910.25749,0,42910.25748,3.433783184
42910.25749,4.128062293,42910.2575,0,42910.25749,4.156684907
42910.2575,4.128062293,42910.25751,0,42910.2575,3.795234045
42910.25751,4.128062293,42910.25752,0,42910.25751,4.156684907
42910.25752,4.128062293,42910.25753,0,42910.25752,4.518135768
42910.25753,4.128062293,42910.25755,0,42910.25753,3.795234045
42910.25755,4.128062293,42910.25756,0,42910.25755,4.87958663
42910.25756,4.128062293,42910.25757,0,42910.25756,4.518135768
42910.25757,4.128062293,42910.25758,0,42910.25757,4.337410338
42910.25758,4.128062293,42910.25759,0,42910.25758,2.3494306
42910.25759,4.128062293,42910.2576,0,42910.25759,4.337410338
42910.2576,4.128062293,42910.25762,0,42910.2576,3.433783184
42910.25762,4.128062293,42910.25763,0,42910.25762,3.795234045
42910.25763,4.128062293,42910.25764,0,42910.25763,3.795234045
42910.25764,4.128062293,42910.25765,0,42910.25764,3.072332323
42910.25765,4.128062293,42910.25766,0,42910.25765,3.795234045
42910.25766,4.128062293,42910.25767,0,42910.25766,3.614508615
42910.25767,4.128062293,42910.25769,0,42910.25767,3.072332323
42910.25769,4.128062293,42910.2577,0,42910.25769,2.891606892
42910.2577,4.128062293,42910.25771,0,42910.2577,4.156684907
42910.25771,4.128062293,42910.25772,0,42910.25771,3.433783184
42910.25772,4.128062293,42910.25773,0,42910.25772,3.614508615
42910.25773,4.128062293,42910.25774,0,42910.25773,2.891606892
42910.25774,4.128062293,42910.25775,0,42910.25774,2.3494306
42910.25775,4.128062293,42910.25777,0,42910.25775,1.626528877
42910.25777,4.128062293,42910.25778,0,42910.25777,3.072332323
42910.25778,4.128062293,42910.25779,0,42910.25778,3.433783184
42910.25779,4.128062293,42910.2578,0,42910.25779,3.433783184
42910.2578,4.128062293,42910.25781,0,42910.2578,2.710881461
42910.25781,4.128062293,42910.25782,0,42910.25781,3.072332323
42910.25782,4.128062293,42910.25784,0,42910.25782,2.891606892
42910.25784,4.128062293,42910.25785,0,42910.25784,2.3494306
42910.25785,4.128062293,42910.25786,0,42910.25785,3.433783184
42910.25786,4.128062293,42910.25787,0,42910.25786,3.433783184
42910.25787,4.128062293,42910.25788,0,42910.25787,4.156684907
42910.25788,4.128062293,42910.25789,0,42910.25788,3.072332323
42910.25789,4.128062293,42910.25791,0,42910.25789,2.710881461
42910.25791,4.128062293,42910.25792,0,42910.25791,3.433783184
42910.25792,4.128062293,42910.25793,0,42910.25792,3.433783184
42910.25793,4.128062293,42910.25794,0,42910.25793,2.168705169
42910.25794,4.128062293,42910.25795,0,42910.25794,2.710881461
42910.25795,4.128062293,42910.25796,0,42910.25795,3.433783184
42910.25796,4.128062293,42910.25797,0,42910.25796,2.710881461
42910.25797,4.128062293,42910.25799,0,42910.25797,3.614508615
42910.25799,4.128062293,42910.258,0,42910.25799,3.072332323
42910.258,4.128062293,42910.25801,0,42910.258,2.891606892
42910.25801,4.128062293,42910.25802,0,42910.25801,2.3494306
42910.25802,4.128062293,42910.25803,0,42910.25802,3.433783184
42910.25803,4.128062293,42910.25804,0,42910.25803,4.156684907
42910.25804,4.128062293,42910.25806,0,42910.25804,2.710881461
42910.25806,4.128062293,42910.25807,0,42910.25806,3.433783184
42910.25807,4.128062293,42910.25808,0,42910.25807,3.433783184
42910.25808,4.128062293,42910.25809,0,42910.25808,3.795234045
42910.25809,4.128062293,42910.2581,0,42910.25809,3.614508615
42910.2581,4.128062293,42910.25811,0,42910.2581,3.614508615
42910.25811,4.128062293,42910.25813,0,42910.25811,4.337410338
42910.25813,4.128062293,42910.25814,0,42910.25813,3.433783184
42910.25814,4.128062293,42910.25815,0,42910.25814,3.614508615
42910.25815,4.128062293,42910.25816,0.18749935,42910.25815,4.337410338
42910.25816,4.131187283,42910.25817,1.312495451,42910.25816,3.795234045
42910.25817,4.153062213,42910.25818,0.18749944,42910.25817,3.072332323
42910.25818,4.156187203,42910.25819,0,42910.25818,3.614508615
42910.25819,4.156187203,42910.25821,0,42910.25819,3.433783184
42910.25821,4.156187203,42910.25822,-0.187499484,42910.25821,2.891606892
42910.25822,4.153062213,42910.25823,0,42910.25822,3.433783184
42910.25823,4.153062213,42910.25824,0,42910.25823,3.433783184
42910.25824,4.153062213,42910.25825,0,42910.25824,2.891606892
42910.25825,4.153062213,42910.25826,0,42910.25825,4.337410338
42910.25826,4.153062213,42910.25828,0,42910.25826,2.891606892
42910.25828,4.153062213,42910.25829,0,42910.25828,3.614508615
42910.25829,4.153062213,42910.2583,0,42910.25829,3.433783184
42910.2583,4.153062213,42910.25831,0,42910.2583,4.518135768
42910.25831,4.153062213,42910.25832,0,42910.25831,3.614508615
42910.25832,4.153062213,42910.25833,0,42910.25832,3.614508615
42910.25833,4.153062213,42910.25834,0,42910.25833,2.3494306
42910.25834,4.153062213,42910.25836,0,42910.25834,4.337410338
42910.25836,4.153062213,42910.25837,0,42910.25836,3.433783184
42910.25837,4.153062213,42910.25838,0,42910.25837,3.433783184
42910.25838,4.153062213,42910.25839,0,42910.25838,3.795234045
42910.25839,4.153062213,42910.2584,0,42910.25839,3.433783184
42910.2584,4.153062213,42910.25841,0,42910.2584,3.795234045
42910.25841,4.153062213,42910.25843,0,42910.25841,3.614508615
42910.25843,4.153062213,42910.25844,0,42910.25843,4.518135768
42910.25844,4.153062213,42910.25845,0,42910.25844,4.337410338
42910.25845,4.153062213,42910.25846,0,42910.25845,2.891606892
42910.25846,4.153062213,42910.25847,0,42910.25846,3.614508615
42910.25847,4.153062213,42910.25848,0,42910.25847,3.433783184
42910.25848,4.153062213,42910.2585,0,42910.25848,4.156684907
42910.2585,4.153062213,42910.25851,0,42910.2585,4.337410338
42910.25851,4.153062213,42910.25852,0,42910.25851,4.156684907
42910.25852,4.153062213,42910.25853,0,42910.25852,3.795234045
42910.25853,4.153062213,42910.25854,0,42910.25853,3.614508615
42910.25854,4.153062213,42910.25855,0,42910.25854,4.87958663
42910.25855,4.153062213,42910.25856,0,42910.25855,3.072332323
42910.25856,4.153062213,42910.25858,0,42910.25856,3.433783184
42910.25858,4.153062213,42910.25859,0,42910.25858,5.060312061
42910.25859,4.153062213,42910.2586,0,42910.25859,3.614508615
42910.2586,4.153062213,42910.25861,0,42910.2586,4.337410338
42910.25861,4.153062213,42910.25862,0,42910.25861,4.337410338
42910.25862,4.153062213,42910.25863,0,42910.25862,3.614508615
42910.25863,4.153062213,42910.25865,0,42910.25863,4.87958663
42910.25865,4.153062213,42910.25866,0,42910.25865,3.795234045
42910.25866,4.153062213,42910.25867,0,42910.25866,3.795234045
42910.25867,4.153062213,42910.25868,0,42910.25867,3.795234045
42910.25868,4.153062213,42910.25869,0,42910.25868,4.337410338
42910.25869,4.153062213,42910.2587,0,42910.25869,4.337410338
42910.2587,4.153062213,42910.25872,0,42910.2587,4.87958663
42910.25872,4.153062213,42910.25873,0,42910.25872,5.241037491
42910.25873,4.153062213,42910.25874,0,42910.25873,4.337410338
42910.25874,4.153062213,42910.25875,0,42910.25874,5.241037491
42910.25875,4.153062213,42910.25876,0,42910.25875,3.614508615
42910.25876,4.153062213,42910.25877,0,42910.25876,4.337410338
42910.25877,4.153062213,42910.25878,0,42910.25877,3.433783184
42910.25878,4.153062213,42910.2588,0,42910.25878,3.614508615
42910.2588,4.153062213,42910.25881,0,42910.2588,4.337410338
42910.25881,4.153062213,42910.25882,0,42910.25881,4.156684907
42910.25882,4.153062213,42910.25883,0,42910.25882,3.795234045
42910.25883,4.153062213,42910.25884,0,42910.25883,3.433783184
42910.25884,4.153062213,42910.25885,0,42910.25884,4.87958663
42910.25885,4.153062213,42910.25887,0,42910.25885,4.337410338
42910.25887,4.153062213,42910.25888,0,42910.25887,4.156684907
42910.25888,4.153062213,42910.25889,0,42910.25888,4.518135768
42910.25889,4.153062213,42910.2589,0,42910.25889,3.795234045
42910.2589,4.153062213,42910.25891,0,42910.2589,4.156684907
42910.25891,4.153062213,42910.25892,0,42910.25891,4.337410338
42910.25892,4.153062213,42910.25894,0,42910.25892,4.518135768
42910.25894,4.153062213,42910.25895,0,42910.25894,3.795234045
42910.25895,4.153062213,42910.25896,0,42910.25895,4.518135768
42910.25896,4.153062213,42910.25897,0,42910.25896,4.518135768
42910.25897,4.153062213,42910.25898,0,42910.25897,3.614508615
42910.25898,4.153062213,42910.25899,0,42910.25898,4.156684907
42910.25899,4.153062213,42910.259,0,42910.25899,4.87958663
42910.259,4.153062213,42910.25902,0,42910.259,3.072332323
42910.25902,4.153062213,42910.25903,0,42910.25902,3.072332323
42910.25903,4.153062213,42910.25904,0,42910.25903,3.795234045
42910.25904,4.153062213,42910.25905,0,42910.25904,4.337410338
42910.25905,4.153062213,42910.25906,0,42910.25905,4.156684907
42910.25906,4.153062213,42910.25907,0,42910.25906,4.156684907
42910.25907,4.153062213,42910.25909,0,42910.25907,4.87958663
42910.25909,4.153062213,42910.2591,0,42910.25909,5.241037491
42910.2591,4.153062213,42910.25911,0,42910.2591,4.518135768
42910.25911,4.153062213,42910.25912,0,42910.25911,5.602488353
42910.25912,4.153062213,42910.25913,0,42910.25912,5.060312061
42910.25913,4.153062213,42910.25914,0,42910.25913,4.156684907
42910.25914,4.153062213,42910.25916,0,42910.25914,4.518135768
42910.25916,4.153062213,42910.25917,0,42910.25916,3.795234045
42910.25917,4.153062213,42910.25918,0,42910.25917,5.241037491
42910.25918,4.153062213,42910.25919,0,42910.25918,4.337410338
42910.25919,4.153062213,42910.2592,0,42910.25919,4.156684907
42910.2592,4.153062213,42910.25921,0,42910.2592,5.602488353
42910.25921,4.153062213,42910.25922,0,42910.25921,5.602488353
42910.25922,4.153062213,42910.25924,0,42910.25922,5.060312061
42910.25924,4.153062213,42910.25925,0,42910.25924,5.241037491
42910.25925,4.153062213,42910.25926,0,42910.25925,4.518135768
42910.25926,4.153062213,42910.25927,0,42910.25926,3.795234045
42910.25927,4.153062213,42910.25928,0,42910.25927,7.048291799
42910.25928,4.153062213,42910.25929,0,42910.25928,4.518135768
42910.25929,4.153062213,42910.25931,0,42910.25929,5.602488353
42910.25931,4.153062213,42910.25932,0,42910.25931,4.337410338
42910.25932,4.153062213,42910.25933,0,42910.25932,4.87958663
42910.25933,4.153062213,42910.25934,0,42910.25933,4.156684907
42910.25934,4.153062213,42910.25935,0,42910.25934,4.156684907
42910.25935,4.153062213,42910.25936,0,42910.25935,4.337410338
42910.25936,4.153062213,42910.25938,0,42910.25936,3.614508615
42910.25938,4.153062213,42910.25939,0,42910.25938,4.518135768
42910.25939,4.153062213,42910.2594,0,42910.25939,4.156684907
42910.2594,4.153062213,42910.25941,0,42910.2594,5.602488353
42910.25941,4.153062213,42910.25942,0,42910.25941,4.156684907
42910.25942,4.153062213,42910.25943,0,42910.25942,6.325390076
42910.25943,4.153062213,42910.25944,0,42910.25943,5.602488353
42910.25944,4.153062213,42910.25946,0,42910.25944,5.060312061
42910.25946,4.153062213,42910.25947,0,42910.25946,5.241037491
42910.25947,4.153062213,42910.25948,0,42910.25947,6.325390076
42910.25948,4.153062213,42910.25949,0,42910.25948,4.87958663
42910.25949,4.153062213,42910.2595,0,42910.25949,5.060312061
42910.2595,4.153062213,42910.25951,0,42910.2595,5.060312061
42910.25951,4.153062213,42910.25953,0,42910.25951,4.87958663
42910.25953,4.153062213,42910.25954,0,42910.25953,4.518135768
42910.25954,4.153062213,42910.25955,0,42910.25954,6.325390076
42910.25955,4.153062213,42910.25956,0,42910.25955,5.602488353
42910.25956,4.153062213,42910.25957,0,42910.25956,5.963939214
42910.25957,4.153062213,42910.25958,0,42910.25957,5.783213784
42910.25958,4.153062213,42910.25959,0,42910.25958,5.060312061
42910.25959,4.153062213,42910.25961,0,42910.25959,5.241037491
42910.25961,4.153062213,42910.25962,0,42910.25961,5.963939214
42910.25962,4.153062213,42910.25963,0,42910.25962,6.325390076
42910.25963,4.153062213,42910.25964,0,42910.25963,5.783213784
42910.25964,4.153062213,42910.25965,0,42910.25964,5.241037491
42910.25965,4.153062213,42910.25966,0,42910.25965,5.602488353
42910.25966,4.153062213,42910.25968,0,42910.25966,3.795234045
42910.25968,4.153062213,42910.25969,0,42910.25968,5.241037491
42910.25969,4.153062213,42910.2597,0,42910.25969,5.602488353
42910.2597,4.153062213,42910.25971,0,42910.2597,6.506115507
42910.25971,4.153062213,42910.25972,0,42910.25971,6.325390076
42910.25972,4.153062213,42910.25973,0,42910.25972,6.686840937
42910.25973,4.153062213,42910.25975,0,42910.25973,5.963939214
42910.25975,4.153062213,42910.25976,0,42910.25975,4.518135768
42910.25976,4.153062213,42910.25977,0,42910.25976,4.337410338
42910.25977,4.153062213,42910.25978,0,42910.25977,6.686840937
42910.25978,4.153062213,42910.25979,0,42910.25978,6.506115507
42910.25979,4.153062213,42910.2598,0,42910.25979,5.602488353
42910.2598,4.153062213,42910.25981,0,42910.2598,4.87958663
42910.25981,4.153062213,42910.25983,0,42910.25981,5.963939214
42910.25983,4.153062213,42910.25984,0,42910.25983,5.241037491
42910.25984,4.153062213,42910.25985,0,42910.25984,4.518135768
42910.25985,4.153062213,42910.25986,0,42910.25985,5.783213784
42910.25986,4.153062213,42910.25987,0,42910.25986,5.241037491
42910.25987,4.153062213,42910.25988,0,42910.25987,4.518135768
42910.25988,4.153062213,42910.2599,0,42910.25988,5.963939214
42910.2599,4.153062213,42910.25991,0,42910.2599,4.87958663
42910.25991,4.153062213,42910.25992,0,42910.25991,5.783213784
42910.25992,4.153062213,42910.25993,0,42910.25992,5.963939214
42910.25993,4.153062213,42910.25994,0,42910.25993,4.337410338
42910.25994,4.153062213,42910.25995,0,42910.25994,4.156684907
42910.25995,4.153062213,42910.25997,0,42910.25995,4.87958663
42910.25997,4.153062213,42910.25998,0,42910.25997,4.518135768
42910.25998,4.153062213,42910.25999,0,42910.25998,5.602488353
42910.25999,4.153062213,42910.26,0,42910.25999,7.229017229
42910.26,4.153062213,42910.26001,0,42910.26,5.241037491
42910.26001,4.153062213,42910.26002,0,42910.26001,7.048291799
42910.26002,4.153062213,42910.26003,0,42910.26002,6.506115507
42910.26003,4.153062213,42910.26005,0,42910.26003,5.783213784
42910.26005,4.153062213,42910.26006,0,42910.26005,4.518135768
42910.26006,4.153062213,42910.26007,0,42910.26006,5.602488353
42910.26007,4.153062213,42910.26008,0,42910.26007,5.783213784
42910.26008,4.153062213,42910.26009,0,42910.26008,5.060312061
42910.26009,4.153062213,42910.2601,0,42910.26009,5.602488353
42910.2601,4.153062213,42910.26012,0,42910.2601,4.337410338
42910.26012,4.153062213,42910.26013,0,42910.26012,4.87958663
42910.26013,4.153062213,42910.26014,0,42910.26013,5.060312061
42910.26014,4.153062213,42910.26015,0,42910.26014,5.602488353
42910.26015,4.153062213,42910.26016,0,42910.26015,4.518135768
42910.26016,4.153062213,42910.26017,0,42910.26016,5.602488353
42910.26017,4.153062213,42910.26019,0,42910.26017,5.783213784
42910.26019,4.153062213,42910.2602,0,42910.26019,5.241037491
42910.2602,4.153062213,42910.26021,0,42910.2602,6.686840937
42910.26021,4.153062213,42910.26022,0,42910.26021,6.325390076
42910.26022,4.153062213,42910.26023,0,42910.26022,4.87958663
42910.26023,4.153062213,42910.26024,0,42910.26023,5.783213784
42910.26024,4.153062213,42910.26025,0,42910.26024,6.506115507
42910.26025,4.153062213,42910.26027,0,42910.26025,5.602488353
42910.26027,4.153062213,42910.26028,0,42910.26027,5.241037491
42910.26028,4.153062213,42910.26029,0,42910.26028,5.060312061
42910.26029,4.153062213,42910.2603,0,42910.26029,5.241037491
42910.2603,4.153062213,42910.26031,0,42910.2603,5.060312061
42910.26031,4.153062213,42910.26032,0,42910.26031,4.518135768
42910.26032,4.153062213,42910.26034,0,42910.26032,5.963939214
42910.26034,4.153062213,42910.26035,0,42910.26034,6.325390076
42910.26035,4.153062213,42910.26036,0,42910.26035,6.506115507
42910.26036,4.153062213,42910.26037,0,42910.26036,5.963939214
42910.26037,4.153062213,42910.26038,0,42910.26037,5.963939214
42910.26038,4.153062213,42910.26039,0,42910.26038,6.325390076
42910.26039,4.153062213,42910.26041,0,42910.26039,6.506115507
42910.26041,4.153062213,42910.26042,0,42910.26041,5.963939214
42910.26042,4.153062213,42910.26043,0,42910.26042,5.783213784
42910.26043,4.153062213,42910.26044,0,42910.26043,6.506115507
42910.26044,4.153062213,42910.26045,0,42910.26044,5.783213784
42910.26045,4.153062213,42910.26046,0,42910.26045,5.602488353
42910.26046,4.153062213,42910.26047,0,42910.26046,5.783213784
42910.26047,4.153062213,42910.26049,0,42910.26047,5.963939214
42910.26049,4.153062213,42910.2605,0,42910.26049,5.602488353
42910.2605,4.153062213,42910.26051,0,42910.2605,5.783213784
42910.26051,4.153062213,42910.26052,0,42910.26051,6.686840937
42910.26052,4.153062213,42910.26053,0,42910.26052,7.048291799
42910.26053,4.153062213,42910.26054,0,42910.26053,5.783213784
42910.26054,4.153062213,42910.26056,0,42910.26054,3.795234045
42910.26056,4.153062213,42910.26057,0,42910.26056,4.518135768
42910.26057,4.153062213,42910.26058,0,42910.26057,3.795234045
42910.26058,4.153062213,42910.26059,0,42910.26058,4.337410338
42910.26059,4.153062213,42910.2606,0,42910.26059,3.795234045
42910.2606,4.153062213,42910.26061,0,42910.2606,3.795234045
42910.26061,4.153062213,42910.26063,0,42910.26061,3.795234045
42910.26063,4.153062213,42910.26064,0,42910.26063,3.795234045
42910.26064,4.153062213,42910.26065,0,42910.26064,4.518135768
42910.26065,4.153062213,42910.26066,0,42910.26065,2.891606892
42910.26066,4.153062213,42910.26067,0,42910.26066,3.795234045
42910.26067,4.153062213,42910.26068,0,42910.26067,2.891606892
42910.26068,4.153062213,42910.26069,0,42910.26068,4.518135768
42910.26069,4.153062213,42910.26071,0,42910.26069,4.337410338
42910.26071,4.153062213,42910.26072,0,42910.26071,3.433783184
42910.26072,4.153062213,42910.26073,0,42910.26072,3.795234045
42910.26073,4.153062213,42910.26074,0,42910.26073,3.433783184
42910.26074,4.153062213,42910.26075,0,42910.26074,5.602488353
42910.26075,4.153062213,42910.26076,0,42910.26075,3.795234045
42910.26076,4.153062213,42910.26078,0.374998879,42910.26076,4.518135768
42910.26078,4.159312193,42910.26079,0,42910.26078,4.518135768
42910.26079,4.159312193,42910.2608,0,42910.26079,4.87958663
42910.2608,4.159312193,42910.26081,0,42910.2608,5.602488353
42910.26081,4.159312193,42910.26082,0,42910.26081,4.156684907
42910.26082,4.159312193,42910.26083,0,42910.26082,4.87958663
42910.26083,4.159312193,42910.26084,0,42910.26083,4.518135768
42910.26084,4.159312193,42910.26086,0,42910.26084,3.072332323
42910.26086,4.159312193,42910.26087,0,42910.26086,3.072332323
42910.26087,4.159312193,42910.26088,0,42910.26087,3.614508615
42910.26088,4.159312193,42910.26089,0,42910.26088,2.3494306
42910.26089,4.159312193,42910.2609,1.124996637,42910.26089,4.156684907
42910.2609,4.178062132,42910.26091,29.81239667,42910.2609,4.337410338
42910.26091,4.674935528,42910.26093,25.87492882,42910.26091,4.518135768
42910.26093,5.106184136,42910.26094,32.06238887,42910.26093,3.614508615
42910.26094,5.640557412,42910.26095,37.12487132,42910.26094,3.795234045
42910.26095,6.259305414,42910.26096,32.43741077,42910.26095,5.060312061
42910.26096,6.79992867,42910.26097,32.81238627,42910.26096,2.710881461
42910.26097,7.346801904,42910.26098,32.81238627,42910.26097,5.060312061
42910.26098,7.893675139,42910.261,32.06240416,42910.26098,3.795234045
42910.261,8.428048415,42910.26101,18.56243566,42910.261,3.614508615
42910.26101,8.737422416,42910.26102,0.187499484,42910.26101,3.614508615
42910.26102,8.740547406,42910.26103,0,42910.26102,4.156684907
42910.26103,8.740547406,42910.26104,-1.687494151,42910.26103,2.710881461
42910.26104,8.712422497,42910.26105,-35.99990097,42910.26104,2.710881461
42910.26105,8.112424433,42910.26106,-37.87486872,42910.26105,2.891606892
42910.26106,7.481176471,42910.26108,-38.81236547,42910.26106,3.433783184
42910.26108,6.834303559,42910.26109,-38.4373851,42910.26108,3.795234045
42910.26109,6.193680626,42910.2611,-39.93736158,42910.26109,2.891606892
42910.2611,5.528057775,42910.26111,-38.62489375,42910.2611,1.987979738
42910.26111,4.884309852,42910.26112,-40.87485833,42910.26111,2.710881461
42910.26112,4.203062051,42910.26113,-38.99986482,42910.26112,2.3494306
42910.26113,3.553064149,42910.26115,-41.6248855,42910.26113,1.987979738
42910.26115,2.859316388,42910.26116,-30.37489472,42910.26115,3.433783184
42910.26116,2.353068022,42910.26117,-17.81243826,42910.26116,4.156684907
42910.26117,2.056193981,42910.26118,-17.43744788,42910.26117,2.891606892
42910.26118,1.765569919,42910.26119,-15.74994541,42910.26118,2.891606892
42910.26119,1.503070766,42910.2612,-14.62494931,42910.26119,2.891606892
42910.2612,1.259321553,42910.26122,-15.37495771,42910.2612,2.3494306
42910.26122,1.00307238,42910.26123,-16.31244346,42910.26122,1.445803446
42910.26123,0.731198257,42910.26124,-15.93745616,42910.26123,1.987979738
42910.26124,0.465574115,42910.26125,-13.68745256,42910.26124,5.602488353
42910.26125,0.237449851,42910.26126,-11.06246166,42910.26125,8.132644383
42910.26126,0.053075446,42910.26127,-10.12497215,42910.26126,16.08456334
42910.26127,-0.115674009,42910.26128,-10.12496491,42910.26127,20.24124824
