Depth(X),Depth(Y),Depth_dt(X),Depth_dt(Y),Tension(X),Tension(Y)
42914.53284,23.68000117,42914.53285,0,42914.53284,-2.35285456
42914.53285,23.68000117,42914.53286,0,42914.53285,-1.925062822
42914.53286,23.68000117,42914.53287,0,42914.53286,-1.925062822
42914.53287,23.68000117,42914.53288,0,42914.53287,-2.566750429
42914.53288,23.68000117,42914.53289,0,42914.53288,-1.711166953
42914.53289,23.68000117,42914.53291,0,42914.53289,-1.711166953
42914.53291,23.68000117,42914.53292,0,42914.53291,-1.925062822
42914.53292,23.68000117,42914.53293,0,42914.53292,-3.636229775
42914.53293,23.68000117,42914.53294,0,42914.53293,-0.855583476
42914.53294,23.68000117,42914.53295,0,42914.53294,-2.780646298
42914.53295,23.68000117,42914.53296,0,42914.53295,-1.497271084
42914.53296,23.68000117,42914.53297,0,42914.53296,-3.208438037
42914.53297,23.68000117,42914.53299,0,42914.53297,-1.925062822
42914.53299,23.68000117,42914.533,0,42914.53299,-1.069479346
42914.533,23.68000117,42914.53301,0,42914.533,-3.422333906
42914.53301,23.68000117,42914.53302,0,42914.53301,-2.566750429
42914.53302,23.68000117,42914.53303,0,42914.53302,-3.208438037
42914.53303,23.68000117,42914.53304,0,42914.53303,-2.35285456
42914.53304,23.68000117,42914.53306,0,42914.53304,-1.497271084
42914.53306,23.68000117,42914.53307,0,42914.53306,-2.566750429
42914.53307,23.68000117,42914.53308,0,42914.53307,-1.497271084
42914.53308,23.68000117,42914.53309,0,42914.53308,-1.711166953
42914.53309,23.68000117,42914.5331,0,42914.53309,-2.780646298
42914.5331,23.68000117,42914.53311,0,42914.5331,-2.566750429
42914.53311,23.68000117,42914.53313,0,42914.53311,-0.855583476
42914.53313,23.68000117,42914.53314,0,42914.53313,-3.422333906
42914.53314,23.68000117,42914.53315,0,42914.53314,-1.925062822
42914.53315,23.68000117,42914.53316,0,42914.53315,-1.069479346
42914.53316,23.68000117,42914.53317,0,42914.53316,-4.064021513
42914.53317,23.68000117,42914.53318,0,42914.53317,-1.069479346
42914.53318,23.68000117,42914.53319,0,42914.53318,-1.711166953
42914.53319,23.68000117,42914.53321,0,42914.53319,-3.208438037
42914.53321,23.68000117,42914.53322,0,42914.53321,-1.069479346
42914.53322,23.68000117,42914.53323,0,42914.53322,-2.35285456
42914.53323,23.68000117,42914.53324,0,42914.53323,-1.711166953
42914.53324,23.68000117,42914.53325,0,42914.53324,-1.925062822
42914.53325,23.68000117,42914.53326,0,42914.53325,-1.925062822
42914.53326,23.68000117,42914.53328,0,42914.53326,-2.566750429
42914.53328,23.68000117,42914.53329,0,42914.53328,-1.925062822
42914.53329,23.68000117,42914.5333,0,42914.53329,-3.208438037
42914.5333,23.68000117,42914.53331,0,42914.5333,-1.711166953
42914.53331,23.68000117,42914.53332,0,42914.53331,-1.069479346
42914.53332,23.68000117,42914.53333,0,42914.53332,-0.855583476
42914.53333,23.68000117,42914.53334,0,42914.53333,-1.497271084
42914.53334,23.68000117,42914.53336,0,42914.53334,-2.35285456
42914.53336,23.68000117,42914.53337,0,42914.53336,-2.35285456
42914.53337,23.68000117,42914.53338,0,42914.53337,-2.566750429
42914.53338,23.68000117,42914.53339,0,42914.53338,-1.711166953
42914.53339,23.68000117,42914.5334,0,42914.53339,-1.925062822
42914.5334,23.68000117,42914.53341,0,42914.5334,-3.422333906
42914.53341,23.68000117,42914.53343,0,42914.53341,-3.208438037
42914.53343,23.68000117,42914.53344,0,42914.53343,-2.566750429
42914.53344,23.68000117,42914.53345,0,42914.53344,-2.780646298
42914.53345,23.68000117,42914.53346,0,42914.53345,-2.566750429
42914.53346,23.68000117,42914.53347,0,42914.53346,-1.925062822
42914.53347,23.68000117,42914.53348,0,42914.53347,-1.711166953
42914.53348,23.68000117,42914.5335,0,42914.53348,-2.35285456
42914.5335,23.68000117,42914.53351,0,42914.5335,-4.064021513
42914.53351,23.68000117,42914.53352,0,42914.53351,-3.422333906
42914.53352,23.68000117,42914.53353,0,42914.53352,-2.780646298
42914.53353,23.68000117,42914.53354,0,42914.53353,-2.780646298
42914.53354,23.68000117,42914.53355,0,42914.53354,-2.35285456
42914.53355,23.68000117,42914.53356,0,42914.53355,-1.925062822
42914.53356,23.68000117,42914.53358,0,42914.53356,-1.069479346
42914.53358,23.68000117,42914.53359,0,42914.53358,-1.711166953
42914.53359,23.68000117,42914.5336,0,42914.53359,-2.566750429
42914.5336,23.68000117,42914.53361,0,42914.5336,-3.208438037
42914.53361,23.68000117,42914.53362,0,42914.53361,-2.566750429
42914.53362,23.68000117,42914.53363,0,42914.53362,-2.780646298
42914.53363,23.68000117,42914.53365,0,42914.53363,-4.064021513
42914.53365,23.68000117,42914.53366,0,42914.53365,-1.711166953
42914.53366,23.68000117,42914.53367,0,42914.53366,-1.711166953
42914.53367,23.68000117,42914.53368,0,42914.53367,-2.566750429
42914.53368,23.68000117,42914.53369,0,42914.53368,-2.35285456
42914.53369,23.68000117,42914.5337,0,42914.53369,-1.711166953
42914.5337,23.68000117,42914.53372,0,42914.5337,-2.780646298
42914.53372,23.68000117,42914.53373,0,42914.53372,-1.069479346
42914.53373,23.68000117,42914.53374,0,42914.53373,-2.566750429
42914.53374,23.68000117,42914.53375,0,42914.53374,-2.780646298
42914.53375,23.68000117,42914.53376,0,42914.53375,-3.208438037
42914.53376,23.68000117,42914.53377,0,42914.53376,-0.855583476
42914.53377,23.68000117,42914.53378,0,42914.53377,-1.925062822
42914.53378,23.68000117,42914.5338,0,42914.53378,-1.925062822
42914.5338,23.68000117,42914.53381,0,42914.5338,-2.780646298
42914.53381,23.68000117,42914.53382,0,42914.53381,-3.208438037
42914.53382,23.68000117,42914.53383,0,42914.53382,-2.35285456
42914.53383,23.68000117,42914.53384,0,42914.53383,-1.497271084
42914.53384,23.68000117,42914.53385,0,42914.53384,-2.780646298
42914.53385,23.68000117,42914.53387,0,42914.53385,-2.35285456
42914.53387,23.68000117,42914.53388,0,42914.53387,-1.497271084
42914.53388,23.68000117,42914.53389,0,42914.53388,-1.711166953
42914.53389,23.68000117,42914.5339,0,42914.53389,-2.566750429
42914.5339,23.68000117,42914.53391,0,42914.5339,-1.069479346
42914.53391,23.68000117,42914.53392,-0.19536759,42914.53391,-2.780646298
42914.53392,23.67674504,42914.53394,0,42914.53392,-2.780646298
42914.53394,23.67674504,42914.53395,0,42914.53394,-2.35285456
42914.53395,23.67674504,42914.53396,0,42914.53395,-1.497271084
42914.53396,23.67674504,42914.53397,0,42914.53396,-1.497271084
42914.53397,23.67674504,42914.53398,0,42914.53397,-2.566750429
42914.53398,23.67674504,42914.53399,0,42914.53398,-2.566750429
42914.53399,23.67674504,42914.534,0,42914.53399,-1.711166953
42914.534,23.67674504,42914.53402,0,42914.534,-1.925062822
42914.53402,23.67674504,42914.53403,0,42914.53402,-1.925062822
42914.53403,23.67674504,42914.53404,0,42914.53403,-2.566750429
42914.53404,23.67674504,42914.53405,0,42914.53404,-1.711166953
42914.53405,23.67674504,42914.53406,0,42914.53405,-1.925062822
42914.53406,23.67674504,42914.53407,0,42914.53406,-1.925062822
42914.53407,23.67674504,42914.53409,0,42914.53407,-1.711166953
42914.53409,23.67674504,42914.5341,0,42914.53409,-1.925062822
42914.5341,23.67674504,42914.53411,0,42914.5341,-2.780646298
42914.53411,23.67674504,42914.53412,0,42914.53411,-2.780646298
42914.53412,23.67674504,42914.53413,0,42914.53412,-3.208438037
42914.53413,23.67674504,42914.53414,0,42914.53413,-2.566750429
42914.53414,23.67674504,42914.53416,0,42914.53414,-2.780646298
42914.53416,23.67674504,42914.53417,0,42914.53416,-4.91960499
42914.53417,23.67674504,42914.53418,0,42914.53417,-3.208438037
42914.53418,23.67674504,42914.53419,0,42914.53418,-3.636229775
42914.53419,23.67674504,42914.5342,0,42914.53419,-2.780646298
42914.5342,23.67674504,42914.53421,0,42914.5342,-1.925062822
42914.53421,23.67674504,42914.53422,0,42914.53421,-1.497271084
42914.53422,23.67674504,42914.53424,0,42914.53422,-1.497271084
42914.53424,23.67674504,42914.53425,0,42914.53424,-1.925062822
42914.53425,23.67674504,42914.53426,0,42914.53425,-1.925062822
42914.53426,23.67674504,42914.53427,0,42914.53426,-2.780646298
42914.53427,23.67674504,42914.53428,0,42914.53427,-0.855583476
42914.53428,23.67674504,42914.53429,0,42914.53428,-2.566750429
42914.53429,23.67674504,42914.53431,0,42914.53429,-1.497271084
42914.53431,23.67674504,42914.53432,0,42914.53431,-2.566750429
42914.53432,23.67674504,42914.53433,0,42914.53432,-2.566750429
42914.53433,23.67674504,42914.53434,0,42914.53433,-1.069479346
42914.53434,23.67674504,42914.53435,0,42914.53434,-1.925062822
42914.53435,23.67674504,42914.53436,0,42914.53435,-1.925062822
42914.53436,23.67674504,42914.53438,0,42914.53436,-2.35285456
42914.53438,23.67674504,42914.53439,0,42914.53438,-2.35285456
42914.53439,23.67674504,42914.5344,0,42914.53439,-2.35285456
42914.5344,23.67674504,42914.53441,0,42914.5344,-4.277917382
42914.53441,23.67674504,42914.53442,0,42914.53441,-1.711166953
42914.53442,23.67674504,42914.53443,0,42914.53442,-1.925062822
42914.53443,23.67674504,42914.53444,0,42914.53443,-3.208438037
